报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,88.63,11.5254,7.69,1.9101,11.6,-5.48%,6494.51万,-28.88%,4.38,8857.87万,19.87亿,5.59%,50.55亿,41.22亿
2025,80.102,11.5254,6.95,1.4551,55.05,2.42%,2.43亿,-25.24%,4.33,7420.70万,19.22亿,4.42%,49.90亿,39.69亿
2024,74.108,11.5254,6.43,1.3788,53.75,-13.17%,3.25亿,-6.45%,4.27,1.68亿,18.78亿,6.03%,49.21亿,40.45亿
2023,82.291,11.5254,7.14,1.3294,61.9,-25.54%,3.48亿,-17.36%,4.19,2.42亿,19.17亿,5.60%,48.82亿,34.58亿
2022,79.295,11.5254,6.88,0.9539,83.13,-18.02%,4.21亿,-1.86%,4.13,1.01亿,19.11亿,5.03%,48.33亿,35.99亿
2021,71.342,11.5254,6.19,0.7036,101.4,-14.68%,4.29亿,5.83%,4.02,2.61亿,18.13亿,4.30%,46.97亿,34.61亿
2020,74.915,11.5254,6.5,0.6303,118.85,7.46%,4.05亿,11.44%,3.99,3.51亿,16.38亿,3.40%,47.95亿,34.18亿
2019,59.241,11.5254,5.14,0.5356,110.6,2.80%,3.64亿,17.89%,3.84,1.56亿,14.95亿,3.48%,46.23亿,30.65亿
2018,68.576,11.5254,5.95,0.6374,107.59,-0.32%,3.08亿,-14.16%,3.62,6.33亿,12.70亿,2.98%,43.38亿,28.12亿
2017,,,10.13,,107.94,15.50%,3.59亿,271.74%,1.91,5.46亿,9.62亿,-19.40%,39.73亿,29.38亿
2016,,,12.23,,2.73,-19.17%,9662.07万,374.05%,2.28,3.62亿,1.58亿,32.97%,10.50亿,1.41亿
2015,,,8.58,,3.38,-8.12%,-3525.62万,-364.61%,3.11,1.52亿,6668.46万,-12.70%,9.57亿,1.76亿
2014,,,3.87,,3.68,-16.02%,1332.38万,-69.48%,3.22,2.69亿,1.02亿,3.84%,9.94亿,1.30亿
2013,,,3.18,,4.38,41.03%,4366.22万,-41.42%,3.83,2.45亿,9328.66万,10.32%,10.12亿,1.10亿
2012,,,3.43,,3.11,-2.34%,7452.95万,967.72%,3.84,3.74亿,1.05亿,23.83%,10.06亿,2.03亿
2011,,,3.15,,3.18,38.48%,698.02万,22.73%,3.55,4.52亿,3781.21万,3.03%,8.90亿,5698.33万
2010,,,4.36,,2.3,24.79%,568.76万,144.07%,1.79,6084.47万,3083.19万,3.91%,3.73亿,5316.54万
