报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,63.021,1.9956,31.58,9.8266,4.81,-5.92%,9229.24万,-16.81%,8.08,5.65亿,6.58亿,19.21%,16.14亿,5034.93万
2024,45.879,1.9956,22.99,6.9938,6.56,-5.65%,1.46亿,-16.46%,7.84,3.48亿,6.09亿,22.29%,15.66亿,6268.77万
2023,50.09,1.9956,25.1,7.2072,6.95,-17.97%,1.75亿,7.15%,7.37,7.76亿,5.30亿,25.18%,14.72亿,7059.21万
2022,52.724,1.9956,26.42,6.2175,8.48,8.72%,1.63亿,16.26%,6.72,7.10亿,4.23亿,19.28%,13.41亿,6145.28万
2021,32.328,1.4254,22.68,4.1446,7.8,33.60%,1.41亿,39.37%,8.55,7.00亿,3.20亿,18.03%,12.19亿,4793.68万
2020,20.232,1.0182,19.87,3.4644,5.84,11.25%,1.01亿,-1.59%,10.85,6.92亿,2.24亿,17.28%,11.05亿,4850.18万
2019,,,,,5.25,2.33%,1.02亿,14.54%,6.85,1.63亿,1.59亿,19.54%,5.23亿,4917.87万
2018,,,,,5.13,27.06%,8947.02万,55.35%,5.77,1.38亿,9120.29万,17.45%,4.41亿,3639.57万
2017,,,,,4.03,30.21%,5759.25万,-6.20%,4.80,1.20亿,3088.46万,14.28%,3.67亿,3073.98万
2016,,,,,3.1,False,6139.94万,False,10.91,1.34亿,1.47亿,19.82%,2.93亿,3225.74万
