报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,74.704,5.4768,13.64,1.7536,10.65,-0.80%,6014.39万,-15.01%,6.11,15.95亿,6.10亿,5.65%,33.49亿,2.06亿
2025,75.416,5.4768,13.77,1.9204,39.27,1.33%,1.87亿,31.48%,6.00,17.58亿,5.50亿,4.77%,32.88亿,2.30亿
2024,58.492,5.4768,10.68,1.5095,38.75,-0.53%,1.43亿,3.51%,5.86,21.39亿,4.83亿,3.68%,32.10亿,3.11亿
2023,57.013,5.4768,10.41,1.4634,38.96,-4.75%,1.38亿,-11.61%,5.80,23.21亿,4.60亿,3.53%,31.77亿,2.79亿
2022,58.492,5.4768,10.68,1.4298,40.91,2.53%,1.56亿,76.44%,5.74,5.81亿,4.44亿,3.82%,31.59亿,3.70亿
2021,47.593,5.4768,8.69,1.2126,39.25,-8.73%,8829.20万,-27.84%,5.66,8.49亿,4.11亿,2.25%,31.01亿,3.82亿
2020,51.701,5.4768,9.44,1.2023,43.0,8.08%,1.22亿,-23.77%,5.81,27.67亿,4.98亿,2.85%,31.80亿,3.50亿
2019,63.038,5.4768,11.51,1.5843,39.79,-3.74%,1.60亿,43.80%,5.78,26.72亿,4.96亿,4.03%,31.68亿,4.37亿
2018,51.811,5.4768,9.46,1.2536,41.33,9.64%,1.12亿,2.70%,5.69,27.11亿,4.51亿,2.70%,31.17亿,3.26亿
2017,,,18.08,,37.7,-7.96%,1.09亿,7.49%,3.98,10.94亿,4.33亿,2.88%,16.37亿,2.99亿
2016,,,36.72,,40.96,-6.00%,1.01亿,50.69%,3.90,9.58亿,4.17亿,2.47%,16.01亿,3.81亿
2015,,,10.86,,43.57,-1.95%,6710.03万,-38.89%,3.85,7.78亿,4.10亿,1.54%,15.82亿,4.41亿
2014,,,7.24,,44.44,-5.23%,1.10亿,-26.83%,3.89,10.97亿,4.32亿,2.47%,15.96亿,4.32亿
2013,,,6.99,,46.9,-8.47%,1.50亿,-14.81%,3.82,14.28亿,4.17亿,3.20%,15.67亿,5.72亿
2012,,,7.47,,51.23,0.13%,1.76亿,15.18%,3.65,13.93亿,3.63亿,3.44%,15.00亿,5.96亿
2011,,,7.98,,51.17,6.08%,1.53亿,16.38%,3.37,12.12亿,2.66亿,2.99%,13.85亿,6.91亿
2010,,,,,48.24,8.27%,1.31亿,8.18%,1.74,3.16亿,1.71亿,2.72%,6.10亿,5.87亿
