报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,57.949,23.461,2.47,19.5844,0.739736,4.10%,-968.67万,30.89%,0.24,1.40亿,-50.16亿,-13.09%,5.54亿,1.88亿
2025,46.922,23.461,2.0,14.8959,3.15,-93.19%,-1.06亿,92.47%,0.24,1.53亿,-50.06亿,-33.57%,5.64亿,1.90亿
2024,49.737,23.461,2.12,1.0745,46.29,-71.09%,-14.07亿,7.96%,0.29,2.01亿,-49.00亿,-30.93%,6.69亿,2.29亿
2023,35.895,23.461,1.53,0.2242,160.11,46.34%,-15.29亿,59.90%,0.31,26.43亿,-32.99亿,-8.94%,35.13亿,167.06亿
2022,44.341,23.461,1.89,0.4059,109.24,-20.22%,-38.12亿,-469.41%,1.47,54.68亿,-5.80亿,-46.21%,62.86亿,320.88亿
2021,46.453,23.461,1.98,0.3392,136.93,77.13%,-6.69亿,-261.68%,3.22,81.58亿,35.25亿,-6.96%,104.29亿,408.95亿
2020,49.503,23.461,2.11,0.6403,77.31,4.16%,4.14亿,-45.32%,3.61,75.71亿,44.45亿,3.62%,95.51亿,444.95亿
2019,53.726,23.461,2.29,0.7239,74.22,8.64%,7.57亿,0.96%,3.53,70.96亿,42.87亿,9.56%,92.47亿,428.70亿
2018,49.737,23.461,2.12,0.7281,68.31,-31.02%,7.50亿,-8.42%,3.34,100.76亿,38.59亿,10.76%,85.72亿,318.90亿
2017,,,3.11,,99.04,30.17%,8.19亿,10.47%,3.12,73.10亿,33.93亿,11.63%,77.42亿,212.18亿
2016,,,3.69,,76.08,2.14%,7.41亿,1.48%,2.86,54.95亿,28.49亿,10.16%,70.78亿,183.12亿
2015,,,5.17,,74.49,10.20%,7.30亿,10.41%,2.41,19.08亿,22.53亿,10.98%,47.08亿,177.22亿
2014,,,3.47,,67.6,42.96%,6.62亿,0.85%,2.13,29.07亿,17.71亿,9.97%,42.79亿,157.48亿
2013,,,1.84,,47.28,53.57%,6.56亿,21.21%,1.88,28.75亿,13.48亿,17.83%,36.69亿,129.99亿
2012,,,2.45,,30.8,17.78%,5.41亿,16.01%,1.80,27.65亿,10.45亿,19.34%,30.75亿,79.33亿
2011,,,1.63,,26.15,46.99%,4.67亿,16.34%,1.92,9.12亿,9.87亿,21.63%,26.09亿,71.80亿
2010,,,2.1,,17.79,53.38%,4.01亿,16.47%,2.12,24.07亿,9.57亿,25.10%,21.68亿,54.28亿
