报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,620.018,22.4157,27.66,2.0757,224.03,2.72%,41.18亿,-6.40%,16.61,42.76亿,267.78亿,22.09%,422.27亿,13.03亿
2024,417.38,22.4157,18.62,1.3978,298.59,11.23%,53.42亿,17.15%,15.44,29.80亿,244.54亿,19.66%,385.72亿,12.58亿
2023,294.318,22.4157,13.13,1.0963,268.46,0.20%,45.60亿,14.39%,13.78,16.93亿,207.52亿,18.70%,343.04亿,14.46亿
2022,210.412,19.2157,10.95,0.7853,267.93,8.59%,39.86亿,11.27%,12.23,18.59亿,177.21亿,17.57%,273.15亿,17.98亿
2021,244.232,19.2157,12.71,0.9899,246.73,22.79%,35.82亿,73.00%,10.61,16.08亿,146.96亿,19.35%,235.19亿,14.67亿
2020,172.749,19.2157,8.99,0.8606,200.74,4.80%,20.71亿,-16.04%,9.15,10.52亿,118.75亿,12.81%,205.75亿,12.70亿
2019,130.09,19.2157,6.77,0.6791,191.55,7.81%,24.66亿,21.55%,8.40,14.63亿,105.73亿,14.12%,187.44亿,14.01亿
2018,87.112,16.3438,5.33,0.4903,177.68,8.45%,20.29亿,15.65%,7.52,18.78亿,88.67亿,24.76%,170.96亿,14.12亿
2017,,,8.0,,75.88,37.96%,17.55亿,112.95%,6.61,18.22亿,69.34亿,23.23%,108.59亿,3.23亿
2016,,,6.0,,55.01,-1.54%,8.24亿,54.34%,5.81,13.62亿,57.85亿,15.03%,95.57亿,3.50亿
2015,,,5.81,,55.87,-10.67%,5.34亿,-11.29%,5.40,11.87亿,51.74亿,9.53%,88.78亿,3.72亿
2014,,,6.38,,62.54,-10.61%,6.02亿,-43.69%,5.13,6.97亿,48.38亿,9.95%,84.89亿,3.77亿
2013,,,5.41,,69.96,-9.45%,10.69亿,-32.02%,4.74,5.79亿,43.44亿,14.69%,81.42亿,3.80亿
2012,,,8.9,,68.7,5.65%,15.72亿,-1.76%,4.24,3.15亿,35.46亿,22.92%,56.85亿,3.25亿
2011,,,8.57,,65.02,14.63%,16.00亿,9.95%,3.57,2.09亿,27.97亿,25.47%,48.74亿,2.78亿
2010,,,15.93,,56.72,21.68%,14.56亿,48.90%,2.85,5.04亿,20.19亿,27.14%,39.17亿,1.91亿
