报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,132.981,7.0622,18.83,2.64,-46.12%,1982.85万,-65.28%,2.0,50.3716,627.6667,9.415,PE；PB,12.44亿,7.59亿,4.76%,20.53亿,10.50亿,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,大连通运投资有限公司
2026-03-31,132.981,7.0622,18.83,2.64,-46.12%,1982.85万,-65.28%,2.0,12.5929,627.6667,9.415,PE；PB,12.44亿,7.59亿,4.76%,20.53亿,10.50亿,,,大连通运投资有限公司
2025,162.534,5.0445,32.22,17.24,35.66%,2.10亿,-46.45%,1.97,9.4277,107.4,16.3553,PE；PB,12.31亿,7.38亿,17.81%,20.39亿,10.56亿,0.6,,大连通运投资有限公司
2024,56.03,3.6032,15.55,12.71,19.25%,3.92亿,19.30%,3.64,4.4083,27.7679,4.272,PE；PB,7.22亿,10.48亿,31.27%,23.90亿,9.26亿,0.6,,大连通运投资有限公司
2023,13.181,2.5895,5.09,10.66,-15.20%,3.28亿,-18.43%,4.54,1.2365,7.7121,1.1211,PE；PB,6.00亿,10.50亿,30.81%,16.37亿,2.07亿,0.8,,大连通运投资有限公司
2022,15.106,2.6135,5.78,12.57,24.88%,4.03亿,60.71%,5.64,1.2018,5.0702,1.0248,PE；PB,4.18亿,10.59亿,32.03%,14.61亿,1.81亿,,,大连通运投资有限公司
2021,11.212,2.6135,4.29,10.06,34.25%,2.50亿,12.96%,4.02,1.1145,4.29,1.0672,PE；PB,2.95亿,6.56亿,24.89%,10.50亿,1.87亿,0.6,,大连通运投资有限公司
2020,9.017,1.8668,4.83,7.5,-14.03%,2.22亿,-27.72%,3.78,1.2023,5.6824,1.2778,PE；PB,3.43亿,5.75亿,29.59%,9.88亿,1.06亿,0.6,,大连通运投资有限公司
2019,14.449,1.8668,7.74,8.72,65.08%,3.07亿,111.31%,5.54,1.657,6.6154,1.3971,PE；PB,2.42亿,4.86亿,35.19%,10.33亿,9523.09万,0.39,,大连通运投资有限公司
2018,3.6,1.3334,2.7,5.28,28.71%,1.45亿,44.80%,4.28,0.6818,3.4615,0.6308,PE；PB,7160.51万,2.79亿,27.47%,7.98亿,6583.40万,0.25,,大连通运投资有限公司
2017,,,3.3,4.1,5.37%,1.00亿,2.03%,5.15,,5.8929,0.6408,PE；PB,1.34亿,1.82亿,24.34%,6.86亿,4758.96万,1.0,,大连通运投资有限公司
2016,,,,3.89,18.73%,9827.34万,71.39%,4.59,,,,PE；PB,1.14亿,2.28亿,25.15%,4.58亿,5147.08万,,,大连通运投资有限公司
2015,,,,3.28,-5.38%,5733.86万,-10.45%,3.61,,,,PE；PB,2675.80万,1.41亿,17.29%,3.60亿,5791.29万,,,大连通运投资有限公司
2014,,,,3.47,18.96%,6403.23万,30.89%,3.03,,,,PE；PB,3669.99万,9044.37万,18.47%,3.03亿,6071.62万,,,大连通运投资有限公司
2013,,,,2.91,13.58%,4892.05万,9.17%,2.77,,,,PE；PB,5101.33万,7181.47万,16.79%,2.77亿,6673.58万,,,大连通运投资有限公司
2012,,,,2.57,23.01%,4481.07万,6.93%,2.28,,,,PE；PB,2088.85万,2867.28万,17.47%,2.28亿,5734.07万,,,大连通运投资有限公司
2011,,,,2.09,False,4190.64万,False,2.02,,,,PE；PB,3778.36万,2918.55万,20.09%,1.83亿,3514.07万,,,大连通运投资有限公司
