报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,142.687,2.8077,50.82,31.91,18.80%,1.65亿,-35.61%,27.38,4.4715,86.1356,1.8561,PE；PB,33.48亿,48.61亿,6.02%,81.41亿,35.28亿,1.2,20%: 最新年度净利润同比下降,山东润源投资有限公司
2026-03-31,142.687,2.8077,50.82,31.91,18.80%,1.65亿,-35.61%,27.38,1.1179,86.1356,1.8561,PE；PB,33.48亿,48.61亿,6.02%,81.41亿,35.28亿,1.2,,山东润源投资有限公司
2025,144.54,2.8077,51.48,146.88,10.47%,10.45亿,132.07%,26.89,0.9841,13.728,1.9145,PE；PB,35.46亿,46.95亿,8.01%,79.78亿,26.54亿,0.76,,山东润源投资有限公司
2024,101.544,2.7866,36.44,132.96,15.77%,4.50亿,-41.63%,23.72,0.7637,22.6335,1.5363,PE；PB,31.27亿,38.62亿,3.97%,70.49亿,24.18亿,1.18,,山东润源投资有限公司
2023,141.664,2.7712,51.12,114.85,-20.58%,7.71亿,-45.44%,23.49,1.2335,18.3885,2.1762,PE；PB,32.78亿,37.41亿,7.40%,68.40亿,33.36亿,1.6300000000000001,,山东润源投资有限公司
2022,171.287,2.7618,62.02,144.6,47.60%,14.13亿,76.72%,22.32,1.1846,12.1133,2.7787,PE；PB,38.02亿,34.22亿,10.29%,63.87亿,16.57亿,0.833,,山东润源投资有限公司
2021,112.792,2.7618,40.84,97.97,34.39%,8.00亿,82.74%,17.77,1.1513,12.0472,2.2983,PE；PB,39.25亿,22.39亿,8.64%,50.43亿,17.75亿,0.54,,山东润源投资有限公司
2020,,,,72.9,20.02%,4.38亿,28.97%,13.53,,,,PE；PB,24.14亿,16.32亿,6.38%,29.28亿,10.09亿,,,山东润源投资有限公司
2019,,,,60.74,12.44%,3.39亿,9.33%,11.83,,,,PE；PB,16.32亿,12.63亿,5.84%,25.53亿,6.14亿,,,山东润源投资有限公司
2018,,,,54.02,7.04%,3.10亿,18.63%,10.39,,,,PE；PB,14.42亿,9.76亿,5.93%,22.34亿,5.54亿,,,山东润源投资有限公司
2017,,,,50.47,32.74%,2.62亿,9.93%,9.1,,,,PE；PB,14.32亿,7.33亿,5.70%,19.64亿,6.92亿,,,山东润源投资有限公司
2016,,,,38.02,30.80%,2.38亿,32.66%,7.23,,,,PE；PB,10.00亿,5.45亿,6.63%,13.60亿,5.95亿,,,山东润源投资有限公司
2015,,,,29.07,-5.53%,1.79亿,22.30%,6.24,,,,PE；PB,8.00亿,3.92亿,6.66%,11.55亿,3.46亿,,,山东润源投资有限公司
2014,,,,30.77,11.60%,1.47亿,-48.79%,5.39,,,,PE；PB,7.43亿,2.57亿,4.79%,9.74亿,3.09亿,,,山东润源投资有限公司
2013,,,,27.57,False,2.86亿,False,4.77,,,,PE；PB,4.28亿,1.60亿,10.40%,8.60亿,3.03亿,,,山东润源投资有限公司
