报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,32.434,10.3294,3.14,2.02,-31.29%,994.47万,-30.02%,0.78,16.0564,320.4082,4.0256,PE；PB,2.15亿,-3.94亿,6.25%,8.46亿,8457.46万,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,深圳安盛致和投资合伙企业(有限合伙)
2026-03-31,32.434,10.3294,3.14,2.02,-31.29%,994.47万,-30.02%,0.78,4.0141,320.4082,4.0256,PE；PB,2.15亿,-3.94亿,6.25%,8.46亿,8457.46万,,,深圳安盛致和投资合伙企业(有限合伙)
2025,38.529,10.3294,3.73,11.56,162.36%,1569.72万,113.89%,0.78,3.333,243.7908,4.7821,PE；PB,2.00亿,-4.04亿,0.15%,8.38亿,6648.55万,,,深圳安盛致和投资合伙企业(有限合伙)
2024,19.97,11.3466,1.76,4.4,400.31%,-1.13亿,5.92%,0.79,4.5386,,2.2278,PE；PB,4.09亿,-4.19亿,-29.50%,8.71亿,1.39亿,,,深圳安盛致和投资合伙企业(有限合伙)
2023,35.855,11.3466,3.16,0.880406,-90.06%,-1.20亿,-151.72%,0.91,40.7255,,3.4725,PE；PB,6.18亿,-3.06亿,-150.32%,10.92亿,2426.99万,,,深圳安盛致和投资合伙企业(有限合伙)
2022,45.613,11.3466,4.02,8.86,-39.73%,2.32亿,695.66%,1.01,5.1482,19.6385,3.9802,PE；PB,6.70亿,-1.86亿,26.80%,12.19亿,3037.16万,,,深圳安盛致和投资合伙企业(有限合伙)
2021,73.526,11.3466,6.48,14.7,52.51%,2919.02万,105.36%,0.71,5.0018,252.1401,9.1268,PE；PB,6830.40万,-4.18亿,2.68%,8.50亿,1.95亿,,,深圳安盛致和投资合伙企业(有限合伙)
2020,29.501,11.3466,2.6,9.64,-2.62%,-5.45亿,-6901.58%,0.69,3.0603,,3.7681,PE；PB,2.78亿,-4.47亿,-65.64%,7.49亿,1.32亿,,,深圳安盛致和投资合伙企业(有限合伙)
2019,41.642,11.3466,3.67,9.9,-1.45%,800.74万,13.74%,1.26,4.2063,516.9014,2.9127,PE；PB,4943.24万,9722.73万,0.64%,14.97亿,1.15亿,,,深圳安盛致和投资合伙企业(有限合伙)
2018,49.131,11.3466,4.33,10.04,-13.71%,704.02万,-23.12%,1.18,4.8935,698.3871,3.6695,PE；PB,1.05亿,8945.62万,0.55%,13.71亿,1.22亿,0.001,,深圳安盛致和投资合伙企业(有限合伙)
2017,,,7.91,11.64,33.07%,915.72万,8.57%,1.15,,976.5432,6.8783,PE；PB,7752.21万,6085.48万,0.42%,13.98亿,1.03亿,0.002,,深圳安盛致和投资合伙企业(有限合伙)
2016,,,10.03,8.74,6.79%,843.42万,22.51%,1.15,,973.7864,8.7217,PE；PB,2.46亿,5396.70万,0.53%,13.26亿,1.20亿,0.0,,深圳安盛致和投资合伙企业(有限合伙)
2015,,,9.02,8.19,-17.25%,688.46万,206.77%,1.69,,237.9947,5.3373,PE；PB,7467.33万,4690.90万,0.80%,3.34亿,1.03亿,,,深圳安盛致和投资合伙企业(有限合伙)
2014,,,3.97,9.9,-1.10%,224.42万,-73.54%,1.66,,322.7642,2.3916,PE；PB,4853.91万,4081.32万,0.36%,3.27亿,1.09亿,0.1,,深圳安盛致和投资合伙企业(有限合伙)
2013,,,2.02,10.01,10.28%,848.17万,156.92%,1.74,,43.3476,1.1609,PE；PB,4288.75万,5675.78万,0.94%,3.42亿,1.19亿,,,深圳安盛致和投资合伙企业(有限合伙)
2012,,,1.36,9.07,-19.14%,330.13万,6.07%,1.7,,74.7253,0.8,PE；PB,6772.57万,4953.98万,0.55%,3.35亿,1.16亿,,,深圳安盛致和投资合伙企业(有限合伙)
2011,,,1.77,11.22,14.09%,311.24万,-80.09%,1.68,,103.5088,1.0536,PE；PB,7076.74万,4623.85万,0.34%,3.31亿,1.06亿,0.04,,深圳安盛致和投资合伙企业(有限合伙)
2010,,,2.14,9.83,92.51%,1563.30万,389.68%,2.7,,23.7778,0.7926,PE；PB,6058.21万,7069.58万,1.82%,3.27亿,9490.42万,,,深圳安盛致和投资合伙企业(有限合伙)
