报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,89.361,10.0519,8.89,26.31,25.19%,7.53亿,20.04%,4.86,3.3965,11.6514,1.8292,PE；PB,14.98亿,28.31亿,28.53%,50.61亿,9.70亿,0.3,,李优良
2026-03-31,89.361,10.0519,8.89,26.31,25.19%,7.53亿,20.04%,4.86,0.8491,11.6514,1.8292,PE；PB,14.98亿,28.31亿,28.53%,50.61亿,9.70亿,0.3,,李优良
2025,102.931,10.0519,10.24,57.83,9.35%,6.50亿,11.26%,4.14,1.7799,15.494,2.4734,PE；PB,15.29亿,20.79亿,11.03%,43.52亿,12.36亿,0.35,,李优良
2024,104.778,9.9504,10.53,52.88,28.37%,5.85亿,148.10%,3.81,1.9814,17.9417,2.7638,PE；PB,19.60亿,18.01亿,10.61%,40.79亿,11.98亿,0.15,,李优良
2023,75.623,9.9504,7.6,41.2,-3.41%,2.36亿,-28.26%,3.77,1.8355,31.5484,2.0159,PE；PB,13.92亿,13.78亿,4.97%,42.32亿,11.56亿,0.15,,李优良
2022,46.995,9.8729,4.76,42.65,-5.23%,3.28亿,7.57%,3.69,1.1019,14.1667,1.29,PE；PB,14.08亿,13.24亿,7.67%,42.78亿,10.67亿,0.2,,李优良
2021,50.914,9.1408,5.57,45.01,8.94%,3.05亿,82.93%,3.01,1.1312,16.4647,1.8505,PE；PB,14.70亿,11.92亿,6.61%,36.20亿,12.81亿,0.1,,李优良
2020,46.892,9.1408,5.13,41.31,1.80%,1.67亿,-29.28%,2.61,1.1351,27.6401,1.9655,PE；PB,10.96亿,10.31亿,4.23%,29.64亿,11.61亿,0.15,,李优良
2019,51.006,9.1408,5.58,40.58,1.32%,2.36亿,-28.30%,2.49,1.2569,21.3793,2.241,PE；PB,11.10亿,10.09亿,6.18%,28.79亿,11.41亿,,,李优良
2018,51.828,9.1408,5.67,40.05,41.96%,3.29亿,6.70%,2.33,1.2941,15.7456,2.4335,PE；PB,8.10亿,7.78亿,8.55%,27.28亿,12.12亿,0.15,,李优良
2017,,,5.99,28.22,43.74%,3.09亿,211.68%,2.12,,17.7481,2.8255,PE；PB,5.97亿,6.09亿,11.36%,22.46亿,9.33亿,,,李优良
2016,,,9.1,19.63,-11.17%,-2.76亿,-219.66%,1.77,,,5.1412,PE；PB,5.73亿,3.09亿,-14.08%,17.42亿,4.77亿,0.1,,李优良
2015,,,15.6,22.1,0.32%,2.31亿,18.71%,1.91,,62.4,8.1675,PE；PB,6.34亿,6.77亿,10.55%,17.69亿,3.49亿,0.1,,李优良
2014,,,5.38,22.03,26.92%,1.94亿,8.03%,2.19,,24.4545,2.4566,PE；PB,6.68亿,5.48亿,8.81%,15.67亿,4.25亿,0.2,,李优良
2013,,,4.52,17.36,8.64%,1.80亿,39.14%,2.72,,17.3846,1.6618,PE；PB,6.52亿,4.65亿,10.26%,15.00亿,3.81亿,0.1,,李优良
2012,,,2.45,15.98,2.74%,1.29亿,59.05%,3.68,,10.2083,0.6658,PE；PB,6.29亿,3.26亿,8.25%,13.82亿,3.23亿,0.12702940000000001,,李优良
2011,,,2.54,15.55,6.80%,8134.31万,-25.24%,3.44,,11.0435,0.7384,PE；PB,4.98亿,2.59亿,5.29%,12.83亿,4.58亿,0.32,,李优良
2010,,,6.57,14.56,11.29%,1.09亿,-21.50%,5.53,,21.1935,1.1881,PE；PB,3.69亿,2.72亿,7.58%,12.88亿,3.56亿,0.3,,李优良
