报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,348.163,26.416,13.18,7.35,-10.57%,-3370.42万,6.19%,1.18,47.3691,,11.1695,PE；PB,12.04亿,-49.96亿,-4.59%,31.15亿,4.86亿,,20%: 最新年度营业收入下滑,蜀道投资集团有限责任公司
2026-03-31,348.163,26.416,13.18,7.35,-10.57%,-3370.42万,6.19%,1.18,11.8423,,11.1695,PE；PB,12.04亿,-49.96亿,-4.59%,31.15亿,4.86亿,,,蜀道投资集团有限责任公司
2025,259.893,20.32,12.79,37.93,11.25%,-7430.87万,-305.78%,1.19,6.8519,,10.7479,PE；PB,14.42亿,-49.62亿,-1.96%,31.51亿,4.19亿,,,蜀道投资集团有限责任公司
2024,154.838,20.32,7.62,34.09,12.68%,3611.03万,137.68%,0.19,4.542,428.0899,40.1053,PE；PB,3.28亿,-48.88亿,1.06%,3.90亿,3.97亿,,,蜀道投资集团有限责任公司
2023,104.242,20.32,5.13,30.26,2.90%,-9584.16万,-259.32%,0.16,3.4449,,32.0625,PE；PB,1.75亿,-49.24亿,-3.17%,3.20亿,4.99亿,,,蜀道投资集团有限责任公司
2022,58.318,20.32,2.87,29.4,1.14%,6015.85万,-80.33%,0.2,1.9836,96.9595,14.35,PE；PB,3.29亿,-48.28亿,2.05%,4.14亿,4.74亿,,,蜀道投资集团有限责任公司
2021,64.821,20.32,3.19,29.07,27.46%,3.06亿,113.61%,0.17,2.2298,21.196,18.7647,PE；PB,2.32亿,-48.89亿,10.52%,3.49亿,4.07亿,,,蜀道投资集团有限责任公司
2020,44.907,20.32,2.21,22.81,-10.39%,-22.46亿,-2758.27%,0.02,1.9687,,110.5,PE；PB,1.81亿,-51.94亿,-98.49%,4911.40万,4.29亿,,,蜀道投资集团有限责任公司
2019,53.442,20.32,2.63,25.45,-5.38%,8450.35万,103.16%,1.13,2.0999,63.2212,2.3274,PE；PB,2.90亿,-29.48亿,3.30%,22.96亿,4.00亿,,,蜀道投资集团有限责任公司
2018,41.046,20.32,2.02,26.9,-41.81%,-26.72亿,-1395.90%,1.09,1.5259,,1.8532,PE；PB,5.05亿,-30.32亿,-99.35%,22.62亿,4.80亿,,,蜀道投资集团有限责任公司
2017,,,5.19,46.23,13.41%,2.06亿,60.53%,2.43,,51.133,2.1358,PE；PB,7.38亿,-3.60亿,7.87%,57.99亿,23.21亿,,,蜀道投资集团有限责任公司
2016,,,6.36,40.76,-6.69%,1.28亿,225.43%,2.32,,100.6329,2.7414,PE；PB,18.68亿,-5.67亿,3.45%,54.39亿,19.16亿,,,蜀道投资集团有限责任公司
2015,,,7.5,43.69,16.22%,3946.98万,114.03%,2.26,,386.5979,3.3186,PE；PB,9.15亿,-6.95亿,1.00%,53.04亿,20.15亿,,,蜀道投资集团有限责任公司
2014,,,6.16,37.59,7.06%,-2.81亿,-1163.30%,2.09,,,2.9474,PE；PB,7.06亿,-7.35亿,-9.03%,52.74亿,18.58亿,,,蜀道投资集团有限责任公司
2013,,,4.07,35.11,-20.92%,2644.96万,105.01%,0.74,,158.9844,5.5,PE；PB,6.65亿,-7.15亿,1.68%,14.89亿,16.36亿,,,蜀道投资集团有限责任公司
2012,,,6.69,44.4,1.26%,-5.28亿,-1105.10%,0.72,,,9.2917,PE；PB,16.45亿,-7.41亿,-11.99%,14.49亿,13.86亿,,,蜀道投资集团有限责任公司
2011,,,8.32,43.85,5.94%,5252.74万,115.09%,1.2,,163.4578,6.9333,PE；PB,16.12亿,-2.13亿,1.84%,19.85亿,20.27亿,,,蜀道投资集团有限责任公司
2010,,,15.51,41.39,4.05%,-3.48亿,-298.76%,1.19,,,13.0336,PE；PB,19.45亿,-2.66亿,-6.38%,20.33亿,32.50亿,,,蜀道投资集团有限责任公司
