报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,43.202,4.6156,9.36,1.6642,6.49,-16.55%,2177.50万,-7.82%,6.44,19.44亿,7.34亿,3.55%,29.61亿,4.12亿
2025,43.11,4.6156,9.34,1.2561,34.32,-2.81%,1.30亿,-8.94%,6.41,18.72亿,7.12亿,3.80%,29.50亿,5.06亿
2024,45.602,4.6156,9.88,1.2915,35.31,11.98%,1.42亿,30.95%,6.23,16.31亿,6.57亿,3.96%,28.69亿,5.30亿
2023,55.018,4.6156,11.92,1.7449,31.53,-4.64%,1.09亿,-42.93%,6.05,15.88亿,5.71亿,3.28%,27.90亿,4.96亿
2022,,,,,33.07,8.85%,1.91亿,12.03%,3.91,7.89亿,4.71亿,5.62%,14.54亿,4.98亿
2021,,,,,30.38,36.35%,1.70亿,-1.85%,3.38,6.86亿,2.94亿,5.67%,12.63亿,5.02亿
2020,,,,,22.28,46.89%,1.73亿,56.55%,2.90,6.84亿,1.38亿,7.65%,10.83亿,3.55亿
2019,,,,,15.17,56.91%,1.11亿,173.80%,17.20,3.26亿,5013.54万,6.97%,7.06亿,2.99亿
2018,,,,,9.67,False,4042.47万,False,14.41,1.27亿,-5552.18万,4.89%,5.92亿,2.54亿
