报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,75.673,14.7798,5.12,3.1742,5.96,-12.86%,2857.79万,-36.32%,2.87,15.43亿,18.65亿,4.47%,42.90亿,13.20亿
2025,76.559,14.7798,5.18,2.3348,32.79,-11.65%,1.56亿,-50.96%,2.85,14.74亿,18.36亿,5.56%,42.62亿,12.49亿
2024,66.214,14.7798,4.48,1.7843,37.11,-9.62%,3.18亿,-50.62%,2.79,13.74亿,17.38亿,8.97%,41.54亿,15.29亿
2023,78.254,14.8771,5.26,1.9058,41.06,7.52%,6.44亿,113.28%,2.63,15.45亿,15.54亿,15.72%,39.14亿,20.06亿
2022,82.122,14.8771,5.52,2.1504,38.19,37.01%,3.02亿,73.66%,2.21,17.73亿,9.50亿,7.95%,33.11亿,18.38亿
2021,78.979,14.4122,5.48,2.8338,27.87,16.28%,1.74亿,187.53%,1.94,11.60亿,6.85亿,6.03%,28.08亿,11.39亿
2020,45.209,12.7349,3.55,1.8861,23.97,7.30%,6042.93万,161.81%,1.60,5.48亿,5.39亿,2.39%,20.55亿,6.18亿
2019,29.8,12.7349,2.34,1.3339,22.34,-0.24%,-9777.18万,-167.35%,1.48,5.51亿,4.89亿,-5.20%,20.91亿,6.89亿
2018,28.271,12.7349,2.22,1.2627,22.39,29.43%,1.45亿,74.16%,1.58,3.63亿,6.17亿,7.19%,22.23亿,7.89亿
2017,,,2.83,,17.3,86.11%,8335.75万,81.76%,1.47,2.37亿,4.97亿,5.97%,20.72亿,5.91亿
2016,,,4.04,,9.3,-1.33%,4586.09万,-39.10%,1.42,1.73亿,4.34亿,4.94%,20.29亿,3.79亿
2015,,,5.59,,9.42,-7.54%,7530.84万,-26.65%,3.96,2.38亿,4.35亿,8.46%,18.56亿,2.55亿
2014,,,3.47,,10.19,23.15%,1.03亿,13.19%,2.93,1.57亿,3.86亿,10.37%,12.10亿,2.82亿
2013,,,3.13,,8.27,25.20%,9070.83万,-4.83%,5.49,2.65亿,3.22亿,11.05%,11.34亿,2.58亿
2012,,,1.53,,6.61,-7.67%,9531.00万,-12.56%,5.13,4.37亿,2.62亿,14.95%,10.71亿,1.79亿
2011,,,2.09,,7.16,20.87%,1.09亿,41.26%,10.43,4.65亿,1.94亿,17.49%,9.94亿,1.83亿
2010,,,,,5.92,55.96%,7716.59万,63.28%,4.03,5608.29万,9355.10万,16.04%,3.14亿,1.60亿
