报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,25.687,0.996,25.79,2.3017,2.79,29.19%,1821.72万,11.35%,9.95,1.72亿,4.50亿,6.48%,9.92亿,1.78亿
2025,26.4,1.0,26.4,2.5312,10.43,22.38%,5348.24万,-20.70%,9.68,1.73亿,4.31亿,5.07%,9.69亿,1.62亿
2024,15.92,1.0,15.92,1.8685,8.52,5.25%,6744.28万,113.37%,9.14,2.97亿,3.91亿,7.90%,9.14亿,1.60亿
2023,12.84,1.0,12.84,1.5852,8.1,-10.59%,3160.77万,-40.87%,8.61,3.26亿,3.38亿,3.90%,8.61亿,1.17亿
2022,10.2,1.0,10.2,1.1258,9.06,0.62%,5345.70万,-36.61%,8.67,4.38亿,3.28亿,5.90%,8.67亿,9435.91万
2021,,,,,9.0,57.91%,8433.46万,49.13%,5.96,9510.28万,2.77亿,9.37%,4.47亿,1.03亿
2020,,,,,5.7,28.68%,5655.02万,14.22%,4.80,5773.91万,1.99亿,9.92%,3.60亿,9575.34万
2019,,,,,4.43,21.58%,4950.80万,64.72%,4.00,4443.15万,1.48亿,11.18%,3.00亿,9579.75万
2018,,,,,3.64,24.33%,3005.50万,-15.33%,4.03,1826.15万,1.52亿,10.52%,2.98亿,7412.53万
2017,,,,,2.93,10.90%,3549.67万,13.41%,3.52,3043.22万,1.37亿,12.12%,2.64亿,6007.67万
2016,,,,,2.64,-2.99%,3130.05万,1.41%,3.05,4226.93万,1.04亿,11.85%,2.29亿,5261.00万
2015,,,,,2.72,8.39%,3086.42万,21.00%,2.63,6009.15万,7522.03万,11.34%,1.97亿,3622.51万
2014,,,,,2.51,18.16%,2550.68万,5155.14%,2.22,4611.73万,4595.27万,10.15%,1.66亿,4647.13万
2013,,,,,2.13,False,48.54万,False,2.24,2099.38万,5301.37万,0.23%,1.68亿,5423.72万
