报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,54.366,2.3323,23.31,9.1218,1.49,52.24%,2510.84万,2436.45%,5.01,1.91亿,5.55亿,19.56%,12.27亿,8056.49万
2025,44.741,2.3351,19.16,8.0181,5.58,53.29%,4255.72万,128.17%,4.89,1.79亿,5.30亿,10.46%,11.96亿,6629.35万
2024,31.386,2.3405,13.41,8.6225,3.64,-35.22%,-1.51亿,-240.49%,4.68,2.44亿,5.11亿,-40.30%,11.34亿,5268.01万
2023,47.657,2.3546,20.24,8.4799,5.62,-3.45%,1.08亿,-34.00%,5.18,3.36亿,6.62亿,19.45%,12.27亿,6141.56万
2022,105.096,1.6818,62.49,18.0577,5.82,114.64%,1.63亿,130.38%,6.23,4.35亿,5.75亿,27.93%,10.53亿,1.53亿
2021,95.652,1.6734,57.16,35.2959,2.71,427.43%,7072.10万,920.69%,4.60,2.39亿,4.13亿,26.05%,7.69亿,1.03亿
2020,16.961,1.6001,10.6,32.9762,0.51434,-48.05%,-861.72万,-220.60%,4.21,4.03亿,3.42亿,-16.98%,6.74亿,70.69万
2019,25.298,1.6001,15.81,25.5507,0.990111,-41.88%,714.50万,-97.24%,4.26,4.06亿,3.50亿,6.97%,6.82亿,72.77万
2018,32.706,1.6001,20.44,19.2388,1.7,-13.67%,2.59亿,855.75%,4.28,9953.60万,3.54亿,151.83%,6.86亿,99.67万
2017,,,32.0,,1.97,-22.93%,2710.13万,-46.61%,3.26,8300.09万,1.29亿,13.59%,4.35亿,160.83万
2016,,,,,2.56,-21.90%,5076.03万,18.00%,3.16,3.87亿,1.18亿,19.73%,4.23亿,179.64万
2015,,,,,3.28,-17.01%,4301.55万,-21.78%,2.11,1.21亿,7228.79万,13.00%,2.13亿,175.57万
2014,,,,,3.95,-14.90%,5499.25万,0.81%,1.93,9831.85万,5881.54万,13.87%,1.95亿,173.36万
2013,,,,,4.64,0.22%,5455.11万,12.73%,1.82,7041.26万,5470.40万,11.78%,1.82亿,166.60万
2012,,,,,4.63,19.24%,4839.27万,48.26%,2.54,3929.07万,5114.44万,10.49%,1.27亿,171.30万
2011,,,,,3.88,False,3264.06万,False,2.07,4460.30万,3244.64万,8.47%,1.04亿,156.63万
