报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,50.963,8.0256,6.35,2.32,-13.42%,-2154.02万,-39.41%,2.43,21.9668,,2.6132,PS；PE,6.51亿,7.73亿,-9.78%,20.06亿,5038.45万,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,深圳广播电影电视集团
2026-03-31,50.963,8.0256,6.35,2.32,-13.42%,-2154.02万,-39.41%,2.43,5.4917,,2.6132,PS；PE,6.51亿,7.73亿,-9.78%,20.06亿,5038.45万,,,深圳广播电影电视集团
2025,65.248,8.0256,8.13,12.92,-6.32%,-1.93亿,-7633.92%,2.46,5.0502,,3.3049,PS；PE,6.26亿,7.94亿,-15.40%,20.29亿,3978.95万,0.05,,深圳广播电影电视集团
2024,64.125,8.0256,7.99,13.79,-11.82%,256.39万,-97.95%,2.82,4.6501,2496.875,2.8333,PS；PE,11.05亿,10.36亿,-0.44%,23.52亿,4804.71万,0.1,,深圳广播电影电视集团
2023,122.471,8.0256,15.26,14.78,-1.81%,1.25亿,13.54%,2.93,8.2863,95.375,5.2082,PS；PE,10.10亿,11.12亿,8.02%,24.07亿,2929.38万,0.1,,深圳广播电影电视集团
2022,51.444,8.0256,6.41,15.05,-15.43%,1.10亿,-22.44%,2.87,3.4182,45.7857,2.2334,PS；PE,11.30亿,10.83亿,7.10%,23.69亿,2741.89万,0.1,,深圳广播电影电视集团
2021,48.154,8.0256,6.0,17.79,2.04%,1.42亿,-22.02%,2.83,2.7068,33.3333,2.1201,PS；PE,9.22亿,10.67亿,7.92%,23.48亿,4033.86万,0.1,,深圳广播电影电视集团
2020,39.943,6.1735,6.47,17.44,2.67%,1.82亿,-3.31%,2.76,2.2903,28.1304,2.3442,PS；PE,11.22亿,10.27亿,10.34%,22.87亿,6135.79万,1.0,,深圳广播电影电视集团
2019,31.732,6.1735,5.14,16.99,8.86%,1.88亿,-4.49%,4.29,1.8677,22.3478,1.1981,PS；PE,14.81亿,15.16亿,10.91%,27.44亿,2840.72万,0.5,,深圳广播电影电视集团
2018,24.941,6.1735,4.04,15.6,-1.92%,1.97亿,-16.28%,4.49,1.5988,12.625,0.8998,PS；PE,15.60亿,16.64亿,12.86%,28.73亿,3021.42万,0.25,,深圳广播电影电视集团
2017,,,6.02,15.91,-6.03%,2.36亿,-22.79%,4.42,,15.8421,1.362,PS；PE,15.48亿,16.35亿,15.66%,28.27亿,2215.63万,0.3,,深圳广播电影电视集团
2016,,,8.56,16.93,-5.64%,3.05亿,12.07%,4.36,,17.4694,1.9633,PS；PE,16.08亿,16.15亿,18.06%,27.87亿,1744.22万,0.2,,深圳广播电影电视集团
2015,,,10.68,17.89,-11.12%,2.72亿,21.85%,4.84,,24.2727,2.2066,PS；PE,16.32亿,14.18亿,15.69%,26.14亿,2889.56万,0.2,,深圳广播电影电视集团
2014,,,5.16,20.13,1.35%,2.23亿,18.24%,5.98,,12.0,0.8629,PS；PE,14.27亿,12.39亿,16.57%,25.35亿,2833.88万,0.1,,深圳广播电影电视集团
2013,,,4.82,12.98,3.34%,1.89亿,47.97%,4.89,,10.0417,0.9857,PS；PE,9.31亿,10.72亿,16.30%,22.75亿,1135.93万,0.1,,深圳广播电影电视集团
2012,,,3.88,9.0,5.93%,1.28亿,8.43%,4.54,,9.7,0.8546,PS；PE,5.81亿,6.66亿,14.90%,15.17亿,273.05万,0.1,,深圳广播电影电视集团
2011,,,6.2,8.5,3.05%,1.18亿,55.85%,4.25,,16.7568,1.4588,PS；PE,5.72亿,5.84亿,14.07%,14.07亿,545.68万,0.1,,深圳广播电影电视集团
2010,,,8.12,8.24,6.30%,7556.14万,-3.36%,4.87,,33.8333,1.6674,PS；PE,7.44亿,5.06亿,11.25%,13.55亿,863.77万,0.1,,深圳广播电影电视集团
