报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,110.466,12.468,8.86,2.44,-12.58%,-2.66亿,0.65%,1.26,45.273,,7.0317,PS；PE,9845.81万,-30.38亿,-114.37%,21.54亿,2.11亿,,20%: 最新年度营业收入下滑,贵州广播影视投资有限公司
2026-03-31,110.466,12.468,8.86,2.44,-12.58%,-2.66亿,0.65%,1.26,11.3182,,7.0317,PS；PE,9845.81万,-30.38亿,-114.37%,21.54亿,2.11亿,,,贵州广播影视投资有限公司
2025,122.892,12.2402,10.04,12.65,-20.75%,-13.21亿,-21.79%,1.47,9.7148,,6.8299,PS；PE,1.77亿,-27.72亿,-106.24%,24.33亿,2.09亿,,,贵州广播影视投资有限公司
2024,103.513,12.1068,8.55,15.96,-13.83%,-10.84亿,21.71%,2.43,6.4858,,3.5185,PS；PE,1.51亿,-14.51亿,-69.47%,36.09亿,1.17亿,,,贵州广播影视投资有限公司
2023,108.034,12.0574,8.96,18.52,-50.26%,-13.85亿,-12270.60%,3.26,5.8334,,2.7485,PS；PE,5.56亿,-3.67亿,-75.22%,46.36亿,1.37亿,,,贵州广播影视投资有限公司
2022,156.6,10.5171,14.89,37.24,33.76%,1137.87万,102.56%,4.39,4.2052,1489.0,3.3918,PS；PE,2.60亿,10.18亿,0.36%,58.79亿,1.94亿,,,贵州广播影视投资有限公司
2021,58.58,10.517,5.57,27.84,-19.84%,-4.45亿,-703.43%,3.77,2.1042,,1.4775,PS；PE,14.96亿,10.07亿,-16.12%,46.27亿,2.65亿,,,贵州广播影视投资有限公司
2020,57.423,10.517,5.46,34.73,1.61%,-5542.09万,-125.83%,4.19,1.6534,,1.3031,PS；PE,5.82亿,14.55亿,-1.61%,46.46亿,2.02亿,0.1,,贵州广播影视投资有限公司
2019,82.78,10.4257,7.94,34.18,5.79%,2.15亿,-31.18%,4.34,2.4219,37.8095,1.8295,PS；PE,13.62亿,16.15亿,6.21%,48.03亿,1.87亿,0.09,,贵州广播影视投资有限公司
2018,64.848,10.4257,6.22,32.31,25.55%,3.12亿,-29.45%,4.2,2.0071,20.7333,1.481,PS；PE,11.94亿,15.18亿,9.68%,44.30亿,2.40亿,0.133,,贵州广播影视投资有限公司
2017,,,9.51,25.73,12.42%,4.42亿,-0.25%,4.03,,22.6429,2.3598,PS；PE,7.15亿,13.77亿,17.24%,42.54亿,1.31亿,0.11000000000000001,,贵州广播影视投资有限公司
2016,,,17.89,22.89,8.87%,4.43亿,6.63%,3.72,,33.6278,4.8091,PS；PE,21.65亿,10.94亿,19.35%,39.25亿,1.21亿,,,贵州广播影视投资有限公司
2015,,,,21.03,20.20%,4.15亿,18.41%,2.01,,,,PS；PE,2.35亿,7.51亿,19.75%,16.81亿,1.14亿,,,贵州广播影视投资有限公司
2014,,,,17.49,18.85%,3.51亿,60.10%,1.56,,,,PS；PE,2.55亿,4.13亿,20.06%,12.96亿,8014.56万,,,贵州广播影视投资有限公司
2013,,,,14.72,27.35%,2.19亿,293.54%,1.16,,,,PS；PE,2.06亿,1.21亿,14.89%,9.68亿,9635.35万,,,贵州广播影视投资有限公司
2012,,,,11.56,False,5568.07万,False,0.91,,,,PS；PE,6.54亿,-7703.62万,4.82%,7.57亿,5432.09万,,,贵州广播影视投资有限公司
