报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,140.11,18.8827,7.42,3.93,-32.94%,8125.94万,-11.78%,3.9,35.6514,185.5,1.9026,PS；PE,41.22亿,22.70亿,21.27%,75.40亿,23.08亿,0.011,40%: 最新年度营业收入下滑；最新年度净利润同比下降,杭州大策投资有限公司
2026-03-31,140.11,18.8827,7.42,3.93,-32.94%,8125.94万,-11.78%,3.9,8.9128,185.5,1.9026,PS；PE,41.22亿,22.70亿,21.27%,75.40亿,23.08亿,0.011,,杭州大策投资有限公司
2025,157.979,19.0107,8.31,28.28,45.87%,1.91亿,-21.36%,3.86,5.5862,83.1,2.1528,PS；PE,41.53亿,21.88亿,8.40%,74.62亿,20.48亿,0.033,,杭州大策投资有限公司
2024,136.497,19.0107,7.18,19.39,-14.48%,2.43亿,-36.41%,3.77,7.0396,55.2308,1.9045,PS；PE,37.89亿,21.51亿,14.31%,73.57亿,26.31亿,0.040999999999999995,,杭州大策投资有限公司
2023,110.262,19.0107,5.8,22.67,-8.39%,3.82亿,-5.08%,3.7,4.8638,29.0,1.5676,PS；PE,52.21亿,20.55亿,17.51%,71.77亿,17.18亿,0.022,,杭州大策投资有限公司
2022,99.806,19.0107,5.25,24.75,-34.99%,4.03亿,0.58%,3.61,4.0326,25.0,1.4543,PS；PE,44.90亿,18.02亿,16.81%,69.95亿,19.01亿,0.022,,杭州大策投资有限公司
2021,116.576,17.5567,6.64,38.07,2.00%,4.00亿,0.30%,3.49,3.0621,30.1818,1.9026,PS；PE,39.84亿,14.64亿,10.85%,67.39亿,18.90亿,0.020999999999999998,,杭州大策投资有限公司
2020,106.042,17.5567,6.04,37.32,41.88%,3.99亿,127.21%,3.16,2.8414,26.2609,1.9114,PS；PE,20.54亿,12.34亿,10.55%,55.88亿,26.26亿,0.015,,杭州大策投资有限公司
2019,128.031,17.7328,7.22,26.31,-54.62%,-14.67亿,-794.55%,2.99,4.8662,,2.4147,PS；PE,21.19亿,9.90亿,-56.08%,53.03亿,21.31亿,0.015,,杭州大策投资有限公司
2018,154.318,17.697,8.72,57.97,10.52%,2.11亿,-66.71%,3.9,2.662,72.6667,2.2359,PS；PE,21.87亿,24.69亿,4.31%,70.00亿,22.70亿,0.037,,杭州大策投资有限公司
2017,,,10.51,52.46,18.01%,6.34亿,32.60%,3.9,,29.1944,2.6949,PS；PE,16.66亿,23.37亿,12.12%,70.07亿,26.45亿,0.03,,杭州大策投资有限公司
2016,,,10.98,44.45,67.27%,4.78亿,0.63%,3.65,,40.6667,3.0082,PS；PE,15.33亿,17.86亿,11.04%,65.07亿,18.19亿,0.044,,杭州大策投资有限公司
2015,,,17.98,26.57,38.68%,4.75亿,21.90%,5.42,,62.0,3.3173,PS；PE,22.45亿,13.89亿,18.81%,59.60亿,15.29亿,0.06,,杭州大策投资有限公司
2014,,,10.07,19.16,108.16%,3.90亿,51.03%,5.18,,24.561,1.944,PS；PE,6.21亿,9.53亿,21.22%,33.80亿,9.92亿,0.04,,杭州大策投资有限公司
2013,,,12.8,9.2,27.68%,2.58亿,20.10%,3.03,,28.4444,4.2244,PS；PE,4.18亿,5.98亿,29.75%,18.20亿,4.99亿,0.08,,杭州大策投资有限公司
2012,,,4.48,7.21,78.86%,2.15亿,39.65%,3.86,,12.1081,1.1606,PS；PE,6.15亿,3.76亿,30.87%,15.25亿,2.83亿,0.2,,杭州大策投资有限公司
2011,,,4.43,4.03,43.01%,1.54亿,60.11%,6.64,,11.075,0.6672,PS；PE,7.73亿,2.08亿,38.70%,13.08亿,1.34亿,0.8999999999999999,,杭州大策投资有限公司
2010,,,4.46,2.82,69.81%,9617.76万,73.24%,21.03,,7.0794,0.2121,PS；PE,9.69亿,1.31亿,34.13%,11.88亿,7982.78万,,,杭州大策投资有限公司
