报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,39.909,1.7745,22.49,2.18,-31.78%,-34.04万,98.07%,4.52,18.3069,,4.9757,PS；PE,3.18亿,1.34亿,-0.18%,7.88亿,1365.21万,,20%: 最新年度营业收入下滑,信意安
2026-03-31,39.909,1.7745,22.49,2.18,-31.78%,-34.04万,98.07%,4.52,4.5767,,4.9757,PS；PE,3.18亿,1.34亿,-0.18%,7.88亿,1365.21万,,,信意安
2025,29.315,1.7745,16.52,11.31,-15.48%,-1.28亿,-89.91%,4.52,2.592,,3.6549,PS；PE,3.20亿,1.34亿,-12.75%,7.88亿,1449.28万,,,信意安
2024,38.879,1.7745,21.91,13.38,-27.49%,-6754.39万,-158.76%,5.26,2.9058,,4.1654,PS；PE,2.93亿,2.62亿,-5.00%,9.35亿,1843.89万,,,信意安
2023,28.836,1.2675,22.75,18.45,-39.41%,-2610.33万,-929.21%,5.64,1.5629,,4.0337,PS；PE,4.40亿,3.30亿,-1.41%,10.02亿,1573.26万,0.1,,信意安
2022,17.379,0.9137,19.02,30.45,-25.02%,314.80万,-94.18%,8.21,0.5707,1074.5763,2.3167,PS；PE,4.72亿,3.70亿,0.17%,10.45亿,7.79万,0.22000000000000003,,信意安
2021,11.214,0.6467,17.34,40.61,24.18%,5409.80万,-48.45%,11.61,0.2761,40.6279,1.4935,PS；PE,5.16亿,3.88亿,1.37%,10.63亿,False,0.5,,信意安
2020,11.472,0.6467,17.74,32.7,36.66%,1.05亿,5.94%,16.02,0.3508,13.4833,1.1074,PS；PE,6.39亿,3.69亿,3.21%,10.36亿,False,,,信意安
2019,,,,23.93,2.05%,9904.65万,15.34%,9.03,,,,PS；PE,2.19亿,2.68亿,4.14%,4.38亿,False,,,信意安
2018,,,,23.45,53.34%,8587.27万,36.17%,6.95,,,,PS；PE,1.75亿,1.74亿,3.66%,3.37亿,False,,,信意安
2017,,,,15.29,58.90%,6306.21万,32.57%,3.45,,,,PS；PE,3015.53万,9422.00万,4.12%,1.55亿,False,,,信意安
2016,,,,9.62,31.60%,4756.75万,5.12%,2.01,,,,PS；PE,2368.92万,3414.21万,4.94%,9028.99万,False,,,信意安
2015,,,,7.31,85.59%,4525.04万,81.58%,1.49,,,,PS；PE,3021.97万,1796.25万,6.19%,6720.57万,False,,,信意安
2014,,,,3.94,False,2492.08万,False,5.31,,,,PS；PE,2135.01万,2464.71万,6.32%,5309.20万,False,,,信意安
