报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,42.078,7.7492,5.43,15.2833,0.6883,-6.24%,-630.69万,8.39%,0.41,1.43亿,-6.58亿,-7.53%,3.71亿,4018.78万
2025,49.905,7.7492,6.44,15.8933,3.14,-3.40%,349.25万,-88.54%,0.41,1.49亿,-6.52亿,2.73%,3.76亿,3681.41万
2024,37.351,7.7492,4.82,11.4926,3.25,9.74%,3048.14万,186.88%,0.48,1.50亿,-6.46亿,10.94%,3.75亿,3933.05万
2023,20.845,7.7492,2.69,7.0422,2.96,-21.43%,-3508.44万,92.96%,0.44,1.75亿,-6.76亿,-10.78%,3.39亿,4073.01万
2022,29.562,7.8,3.79,7.8414,3.77,4.02%,-4.99亿,-5492.62%,0.42,1.78亿,-6.41亿,-131.22%,3.71亿,5008.58万
2021,34.32,7.8,4.4,9.4545,3.63,5.71%,-891.57万,-109.96%,1.06,1.76亿,-1.44亿,-1.55%,8.64亿,5566.67万
2020,22.074,7.8,2.83,6.4356,3.43,0.24%,8953.31万,215.09%,1.07,1.31亿,-1.35亿,26.78%,8.69亿,4296.26万
2019,38.298,7.8,4.91,11.1982,3.42,31.57%,-7779.43万,84.63%,0.96,2.12亿,-2.23亿,-21.29%,7.92亿,5288.12万
2018,34.398,7.8,4.41,13.23,2.6,-7.80%,-5.06亿,-415.42%,1.16,2.21亿,-2.28亿,-211.02%,9.83亿,5865.95万
2017,,,7.27,,2.82,4.94%,1.60亿,16.93%,2.10,2.53亿,3.29亿,60.64%,17.47亿,6001.35万
2016,,,7.32,,2.69,0.17%,1.37亿,38.17%,2.14,1.40亿,2.31亿,45.17%,17.70亿,6939.05万
2015,,,8.3,,2.68,-30.92%,9929.67万,17.00%,5.88,2.91亿,1.36亿,37.43%,19.61亿,5767.26万
2014,,,4.62,,3.88,5.84%,8487.14万,2.28%,6.68,1.10亿,9816.07万,28.26%,22.17亿,7811.27万
2013,,,2.99,,3.67,-2.21%,8297.72万,-0.21%,4.24,7311.29万,6836.68万,24.47%,14.59亿,8409.12万
2012,,,2.54,,3.75,6.93%,8315.23万,49.55%,4.71,1.04亿,3686.95万,22.24%,15.26亿,6611.84万
2011,,,2.33,,3.51,3.53%,5560.25万,-4.14%,4.36,9129.51万,449.51万,16.11%,14.12亿,6528.42万
2010,,,4.18,,3.39,7.51%,5800.47万,115.02%,3.39,1.31亿,-2283.08万,13.91%,11.08亿,5141.77万
