报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,126.426,8.7918,14.38,1.2885,24.53,10.58%,2.69亿,29.11%,5.55,30.03亿,34.26亿,10.98%,48.76亿,5.67亿
2025,99.259,8.7918,11.29,1.5175,65.41,-1.38%,5.45亿,0.47%,5.31,31.09亿,31.57亿,8.45%,46.67亿,9.83亿
2024,102.776,8.7918,11.69,1.5497,66.32,-6.00%,5.42亿,-27.64%,5.02,17.99亿,29.02亿,8.18%,44.13亿,10.70亿
2023,110.073,8.7918,12.52,1.56,70.56,-5.09%,7.49亿,-6.55%,4.94,18.38亿,28.62亿,10.62%,43.41亿,11.07亿
2022,148.669,8.7918,16.91,1.9999,74.34,7.07%,8.02亿,25.13%,4.41,28.96亿,25.01亿,10.78%,38.81亿,12.17亿
2021,160.626,8.7918,18.27,2.3135,69.43,0.25%,6.41亿,-16.55%,3.68,20.21亿,19.34亿,9.22%,32.33亿,12.70亿
2020,165.527,7.9926,20.71,2.3899,69.26,15.71%,7.68亿,249.01%,3.75,18.96亿,18.22亿,11.08%,29.93亿,12.00亿
2019,91.036,7.9926,11.39,1.5208,59.86,8.06%,2.20亿,115.91%,2.79,9.59亿,11.42亿,3.66%,22.29亿,14.07亿
2018,46.798,8.0966,5.78,0.8449,55.39,5.39%,1.02亿,41.49%,2.55,8.33亿,9.52亿,1.83%,20.62亿,10.12亿
2017,,,6.41,,52.56,9.93%,7201.92万,82.45%,2.46,6.94亿,8.69亿,1.37%,20.04亿,10.31亿
2016,,,9.64,,47.81,12.83%,3947.23万,13.09%,2.34,6.02亿,8.09亿,0.83%,19.15亿,9.88亿
2015,,,8.99,,42.37,3.49%,3490.29万,-56.83%,2.34,6.05亿,7.81亿,0.82%,18.85亿,6.70亿
2014,,,7.65,,40.94,13.63%,8085.69万,-31.55%,4.62,3.90亿,7.60亿,1.97%,18.61亿,7.09亿
2013,,,8.84,,36.03,34.42%,1.18亿,-15.59%,4.46,7.02亿,7.00亿,3.28%,17.98亿,9.31亿
2012,,,4.49,,26.81,2.06%,1.40亿,1.55%,8.53,8.33亿,6.23亿,5.09%,17.20亿,6.66亿
2011,,,6.16,,26.26,36.55%,1.38亿,11.63%,7.98,7.89亿,5.20亿,5.12%,16.04亿,7.71亿
2010,,,7.29,,19.23,33.15%,1.23亿,32.38%,5.54,6.16亿,4.40亿,6.39%,10.22亿,4.48亿
