报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,388.621,6.2379,62.3,2.8458,34.14,21.45%,6.01亿,42.55%,18.35,64.62亿,80.33亿,17.60%,116.84亿,19.28亿
2025,475.016,6.2379,76.15,3.4189,138.94,39.74%,23.39亿,47.66%,17.56,73.81亿,74.32亿,16.28%,111.51亿,18.00亿
2024,224.124,6.2378,35.93,2.2543,99.42,34.37%,15.84亿,53.59%,14.22,26.18亿,54.77亿,15.80%,90.58亿,15.86亿
2023,224.177,6.0214,37.23,3.0298,73.99,38.18%,10.31亿,68.74%,11.69,19.18亿,40.89亿,13.94%,72.79亿,16.56亿
2022,150.968,6.0027,25.15,2.8192,53.55,18.90%,6.11亿,29.77%,9.88,21.33亿,31.61亿,11.30%,61.91亿,11.70亿
2021,124.615,5.9397,20.98,2.7668,45.04,16.57%,4.71亿,28.93%,8.56,18.48亿,26.58亿,10.15%,53.53亿,7.92亿
2020,70.418,5.8341,12.07,1.8229,38.63,12.51%,3.65亿,18.00%,7.73,20.77亿,22.34亿,9.27%,48.22亿,6.58亿
2019,50.232,5.8341,8.61,1.4628,34.34,10.59%,3.10亿,6.22%,7.31,10.89亿,19.25亿,8.95%,43.61亿,8.68亿
2018,41.886,5.85,7.16,1.349,31.05,27.24%,2.91亿,42.02%,6.93,11.44亿,16.92亿,9.30%,40.73亿,6.84亿
2017,,,9.72,,24.4,1.85%,2.05亿,20.23%,6.54,11.79亿,14.59亿,8.42%,38.51亿,4.50亿
2016,,,12.98,,23.96,-8.07%,1.71亿,-16.73%,8.18,11.35亿,12.81亿,7.16%,36.92亿,3.85亿
2015,,,18.47,,26.07,-6.46%,2.05亿,-27.79%,9.38,11.36亿,11.53亿,7.82%,35.31亿,4.21亿
2014,,,,,27.87,5.66%,2.84亿,-26.37%,6.43,4.47亿,9.94亿,10.17%,18.17亿,4.01亿
2013,,,,,26.37,23.16%,3.85亿,20.37%,5.53,4.09亿,7.74亿,14.62%,15.67亿,3.79亿
2012,,,,,21.41,38.09%,3.20亿,69.58%,4.24,3.04亿,4.47亿,15.04%,11.92亿,2.28亿
2011,,,,,15.51,False,1.89亿,False,3.05,2.02亿,1.58亿,12.18%,8.55亿,1.67亿
