报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,69.785,4.3264,16.13,1.5918,10.96,53.60%,6240.41万,44.93%,3.03,5.39亿,5.62亿,5.75%,13.18亿,6.18亿
2025,72.597,4.3264,16.78,2.2701,31.98,23.34%,1.66亿,26.96%,3.10,2.92亿,5.00亿,5.29%,13.45亿,5.55亿
2024,31.916,3.328,9.59,1.2309,25.93,8.37%,1.31亿,-3.62%,3.37,2.41亿,5.10亿,5.08%,11.26亿,3.96亿
2023,32.115,3.328,9.65,1.3426,23.92,12.49%,1.36亿,19.98%,3.17,1.92亿,4.58亿,5.71%,10.58亿,3.09亿
2022,23.962,3.328,7.2,1.1266,21.27,-2.16%,1.13亿,6.29%,2.94,1.60亿,3.96亿,5.30%,9.80亿,3.67亿
2021,30.252,3.328,9.09,1.3915,21.74,35.32%,1.06亿,-7.97%,2.76,1.44亿,3.46亿,4.88%,9.19亿,3.23亿
2020,13.541,2.08,6.51,0.8432,16.06,-14.45%,1.16亿,-10.42%,4.32,2.06亿,3.38亿,7.16%,9.00亿,2.59亿
2019,13.582,2.08,6.53,0.7232,18.78,33.02%,1.29亿,94.44%,4.05,2.75亿,2.92亿,6.87%,8.44亿,2.12亿
2018,9.776,2.08,4.7,0.6924,14.12,7.47%,6634.04万,8.34%,3.62,2.65亿,2.24亿,4.70%,7.52亿,2.14亿
2017,,,8.28,,13.14,24.01%,6123.45万,11.63%,4.44,1.15亿,1.76亿,4.66%,7.11亿,2.14亿
2016,,,,,10.59,-10.36%,5485.46万,2.83%,3.28,1.74亿,1.17亿,5.18%,3.93亿,2.25亿
2015,,,,,11.82,-22.35%,5334.64万,-4.68%,2.46,2.39亿,6434.98万,4.61%,2.95亿,1.56亿
2014,,,,,15.22,6.57%,5596.31万,29.12%,1.92,2.03亿,8992.03万,3.95%,2.70亿,2.11亿
2013,,,,,14.28,False,4334.24万,False,1.56,2.43亿,3908.49万,3.39%,1.91亿,2.29亿
