报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,770.222,46.2874,16.64,2.2804,84.44,6.55%,22.19亿,109.70%,6.77,49.11亿,169.08亿,26.19%,313.10亿,70.35亿
2025,744.764,46.2874,16.09,2.5245,295.02,5.03%,48.18亿,8.13%,6.39,65.40亿,151.48亿,16.31%,295.63亿,71.87亿
2024,350.287,46.5189,7.53,1.2471,280.89,-3.06%,44.55亿,102.03%,5.77,91.08亿,123.62亿,15.86%,268.34亿,88.24亿
2023,256.784,46.5189,5.52,0.8862,289.75,-12.22%,22.05亿,-16.80%,5.18,78.12亿,98.50亿,7.61%,241.09亿,95.43亿
2022,321.911,46.5189,6.92,0.9753,330.08,14.83%,26.50亿,-30.85%,4.91,88.32亿,87.84亿,8.03%,229.06亿,95.32亿
2021,329.819,46.5189,7.09,1.1474,287.45,4.68%,38.33亿,100.44%,4.57,75.76亿,70.77亿,13.33%,212.69亿,88.34亿
2020,292.139,46.5189,6.28,1.0639,274.6,-15.73%,19.12亿,27.40%,4.15,105.27亿,52.95亿,6.96%,192.99亿,56.04亿
2019,25.154,5.0308,5.0,0.0772,325.87,10.31%,15.01亿,1047.22%,2.80,51.18亿,35.11亿,8.17%,125.26亿,40.77亿
2018,20.023,5.0308,3.98,1.3358,14.99,-0.55%,1.31亿,0.87%,2.68,2.33亿,6.29亿,8.79%,14.22亿,3.39亿
2017,,,4.85,,15.07,14.35%,1.30亿,11.20%,2.74,2.24亿,6.15亿,8.85%,14.54亿,3.12亿
2016,,,7.33,,13.18,14.96%,1.17亿,-1.00%,4.04,2.51亿,5.15亿,8.15%,13.76亿,2.45亿
2015,,,7.38,,11.46,0.10%,1.18亿,34.34%,3.76,1.63亿,4.25亿,10.08%,12.84亿,2.14亿
2014,,,4.97,,11.45,1.69%,8770.26万,-27.62%,3.39,2.06亿,3.37亿,8.15%,11.52亿,2.20亿
2013,,,5.51,,11.26,19.51%,1.21亿,40.38%,6.31,1.87亿,2.74亿,10.92%,10.70亿,2.43亿
2012,,,4.04,,9.42,23.27%,8631.55万,43.40%,5.63,3.20亿,1.80亿,9.31%,9.59亿,2.02亿
2011,,,4.97,,7.65,34.73%,6019.27万,1.71%,5.17,4.58亿,1.18亿,7.91%,8.45亿,1.93亿
2010,,,4.38,,5.67,26.81%,5918.14万,25.67%,9.70,6.93亿,7208.98万,10.41%,7.78亿,1.29亿
