报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,147.246,3.3276,44.25,2.4856,14.81,-6.01%,2.32亿,-33.10%,21.49,15.73亿,61.76亿,15.60%,73.80亿,59.78亿
2025,186.612,3.3276,56.08,4.2229,44.19,-17.51%,2.23亿,-35.51%,20.70,13.20亿,59.44亿,4.78%,71.99亿,59.04亿
2024,217.926,3.3317,65.41,4.0681,53.57,-24.41%,3.46亿,-80.46%,20.44,15.43亿,58.61亿,6.35%,71.31亿,52.19亿
2023,311.123,3.3318,93.38,4.3901,70.87,16.93%,17.69亿,4.98%,21.71,30.24亿,62.26亿,25.03%,75.65亿,44.24亿
2022,506.864,3.332,152.12,8.3696,60.56,21.86%,16.85亿,35.31%,19.00,37.56亿,49.58亿,28.08%,65.38亿,35.83亿
2021,718.234,3.3207,216.29,14.4543,49.69,83.80%,12.46亿,114.35%,14.44,33.89亿,35.39亿,25.57%,49.97亿,27.94亿
2020,272.978,3.3618,81.2,10.0953,27.04,2.02%,5.81亿,14.42%,10.65,13.48亿,23.76亿,22.46%,37.81亿,25.54亿
2019,95.82,3.3704,28.43,3.6158,26.5,19.79%,5.08亿,48.61%,9.02,16.01亿,18.61亿,20.32%,32.40亿,24.18亿
2018,72.654,3.373,21.54,3.2845,22.12,35.02%,3.42亿,138.05%,7.46,9.11亿,13.87亿,16.86%,27.15亿,23.71亿
2017,,,43.97,,16.38,12.10%,1.44亿,79.02%,7.36,11.37亿,10.60亿,8.67%,26.55亿,23.12亿
2016,,,21.23,,14.62,26.42%,8019.90万,1025.11%,6.89,5.41亿,9.40亿,5.49%,23.25亿,21.75亿
2015,,,21.49,,11.56,-19.99%,712.81万,-46.76%,6.66,3.08亿,8.64亿,0.62%,22.46亿,21.18亿
2014,,,17.48,,14.45,1.86%,1338.94万,13.72%,6.66,2.86亿,8.63亿,0.93%,22.45亿,20.61亿
2013,,,14.09,,14.19,-27.60%,1177.42万,-96.82%,6.64,1.45亿,8.57亿,0.83%,22.39亿,20.27亿
2012,,,26.47,,19.59,54.38%,3.70亿,89.47%,6.93,2.24亿,9.85亿,18.88%,23.38亿,16.85亿
2011,,,15.2,,12.69,41.87%,1.95亿,155.25%,6.02,2.84亿,6.86亿,15.38%,20.29亿,15.25亿
2010,,,19.39,,8.95,23.66%,7647.88万,42.18%,5.50,6.03亿,5.18亿,8.54%,18.54亿,12.87亿
