报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,156.184,29.5243,5.29,1.8523,21.08,0.44%,5082.53万,-73.82%,3.01,38.65亿,37.95亿,5.06%,104.97亿,2.71亿
2025,193.089,29.5243,6.54,3.1587,61.13,-3.51%,4.15亿,78.07%,3.01,31.10亿,37.45亿,8.34%,104.37亿,2.67亿
2024,130.202,29.5243,4.41,2.055,63.36,-1.08%,2.33亿,9.69%,2.90,35.23亿,34.76亿,5.26%,100.40亿,2.74亿
2023,87.392,29.5243,2.96,1.3644,64.05,9.42%,2.13亿,163.91%,2.82,33.33亿,33.68亿,4.82%,97.37亿,2.98亿
2022,85.03,29.5243,2.88,1.4525,58.54,5.72%,-3.33亿,-209.64%,2.79,32.07亿,32.61亿,-4.40%,95.77亿,3.33亿
2021,107.173,29.5243,3.63,1.9356,55.37,12.76%,3.03亿,-41.12%,2.95,25.34亿,37.58亿,7.24%,100.16亿,3.87亿
2020,115.145,29.5243,3.9,2.3446,49.11,-12.28%,5.15亿,-2.14%,2.93,27.74亿,31.06亿,12.43%,98.76亿,3.48亿
2019,134.926,29.5243,4.57,2.4103,55.98,10.47%,5.26亿,10.03%,2.73,31.42亿,27.81亿,11.60%,92.49亿,3.13亿
2018,127.25,29.5243,4.31,2.5109,50.68,7.82%,4.78亿,0.92%,2.53,32.43亿,21.69亿,8.69%,85.81亿,3.56亿
2017,,,4.33,,47.0,3.65%,4.74亿,-13.42%,2.45,51.53亿,15.83亿,12.07%,83.59亿,3.15亿
2016,,,5.38,,45.35,-0.80%,5.48亿,18.76%,2.45,34.92亿,13.24亿,14.26%,82.51亿,3.17亿
2015,,,8.74,,45.71,10.07%,4.61亿,35.44%,2.34,16.59亿,9.59亿,11.79%,68.35亿,2.79亿
2014,,,5.03,,41.53,7.21%,3.40亿,22.02%,2.68,16.13亿,14.13亿,9.06%,53.66亿,3.45亿
2013,,,3.19,,38.74,5.67%,2.79亿,-17.13%,2.40,9.64亿,12.33亿,8.09%,48.08亿,2.93亿
2012,,,2.37,,36.66,1.20%,3.37亿,-19.56%,2.35,12.39亿,10.83亿,10.60%,45.84亿,2.94亿
2011,,,2.59,,36.23,2.33%,4.19亿,89.07%,2.32,6.38亿,8.89亿,17.85%,45.02亿,3.44亿
2010,,,3.73,,35.4,3.65%,2.21亿,0.35%,2.10,6.02亿,5.98亿,10.16%,44.14亿,2.88亿
