报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,321.421,7.0549,45.56,1.7865,44.98,-17.98%,4.34亿,-14.16%,16.65,52.59亿,59.81亿,9.71%,122.01亿,7.93亿
2025,303.437,7.0403,43.1,1.497,202.69,-8.06%,14.80亿,-12.11%,15.94,55.54亿,55.46亿,7.43%,116.40亿,7.19亿
2024,176.14,6.4473,27.32,0.7989,220.47,-17.01%,16.84亿,28.93%,14.20,58.85亿,49.00亿,7.65%,96.14亿,9.30亿
2023,162.294,6.2541,25.95,0.6109,265.66,10.91%,13.06亿,19.81%,12.13,60.18亿,38.13亿,4.95%,81.55亿,9.75亿
2022,116.952,6.2541,18.7,0.4882,239.54,29.56%,10.90亿,75.87%,10.78,47.03亿,29.24亿,4.56%,71.81亿,9.88亿
2021,99.845,4.4297,22.54,0.5401,184.88,107.42%,6.20亿,-19.27%,12.95,31.91亿,19.64亿,3.40%,59.25亿,6.86亿
2020,,,,,89.14,-11.05%,7.68亿,109.31%,6.98,12.64亿,14.40亿,8.67%,26.92亿,4.04亿
2019,,,,,100.21,-12.82%,3.67亿,110.19%,5.51,12.61亿,9.03亿,3.72%,21.52亿,3.21亿
2018,,,,,114.94,10.02%,1.74亿,-44.81%,4.48,10.72亿,5.38亿,1.60%,17.80亿,5.80亿
2017,,,,,104.47,39.78%,3.16亿,14.05%,22.05,15.16亿,5.22亿,3.49%,17.65亿,4.14亿
2016,,,,,74.74,-6.64%,2.77亿,21.77%,9.87,7.95亿,2.13亿,4.75%,8.25亿,1.27亿
2015,,,,,80.06,False,2.28亿,False,10.31,9.15亿,-3790.51万,3.74%,4.89亿,2.45亿
