报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,179.229,25.9002,6.92,0.6157,72.78,7.55%,-1.43亿,-58.82%,8.26,78.45亿,49.12亿,-2.55%,261.45亿,33.69亿
2025,128.983,25.9002,4.98,0.4495,286.96,-4.74%,-2.89亿,70.43%,8.31,58.38亿,50.54亿,-1.11%,263.20亿,32.07亿
2024,111.63,25.9002,4.31,0.3706,301.23,-18.84%,-9.77亿,65.92%,8.41,47.69亿,53.43亿,-4.26%,280.46亿,31.30亿
2023,157.991,25.9002,6.1,0.4256,371.18,-28.15%,-28.65亿,-469.07%,8.76,42.29亿,63.19亿,-8.58%,294.04亿,33.19亿
2022,191.16,26.0082,7.35,0.37,516.62,-14.96%,7.76亿,-71.82%,9.92,81.17亿,94.43亿,2.24%,330.13亿,35.12亿
2021,237.998,25.7574,9.24,0.3917,607.54,-27.08%,27.54亿,1805.66%,9.81,47.84亿,92.08亿,5.07%,313.02亿,27.47亿
2020,127.714,21.4645,5.95,0.1533,833.18,0.21%,1.45亿,-62.26%,8.79,51.91亿,65.53亿,-0.06%,215.24亿,19.34亿
2019,140.592,21.4645,6.55,0.1691,831.44,18.37%,3.83亿,-84.23%,8.80,45.28亿,65.45亿,0.23%,219.11亿,31.18亿
2018,142.954,21.4645,6.66,0.2036,702.23,71.03%,24.28亿,1.07%,8.82,36.46亿,68.25亿,3.65%,197.48亿,28.12亿
2017,,,12.42,,410.59,75.75%,24.02亿,30.31%,7.87,45.07亿,50.18亿,5.97%,191.47亿,27.75亿
2016,,,11.21,,233.62,41.84%,18.43亿,5959.14%,6.89,26.16亿,30.68亿,8.29%,166.82亿,16.70亿
2015,,,8.13,,164.71,36.56%,3042.47万,-90.84%,6.24,16.36亿,13.57亿,1.23%,120.58亿,13.01亿
2014,,,7.15,,111.77,-7.21%,3.32亿,191.93%,6.26,17.38亿,13.78亿,3.02%,102.23亿,13.30亿
2013,,,4.83,,120.46,69.35%,1.14亿,-56.11%,6.08,4.35亿,11.55亿,0.96%,86.49亿,6.60亿
2012,,,6.32,,71.13,-0.13%,2.59亿,-47.08%,6.20,9.21亿,12.75亿,3.92%,71.72亿,4.28亿
2011,,,6.57,,71.22,74.52%,4.90亿,68.21%,6.20,16.30亿,11.78亿,7.35%,75.82亿,3.73亿
2010,,,12.62,,40.81,22.69%,2.91亿,182.43%,5.71,9.01亿,7.79亿,7.12%,66.24亿,2.98亿
