报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,19.937,1.3646,14.61,3.834,1.3,-4.88%,-12.92万,-102.20%,3.52,8338.84万,1.43亿,-1.20%,5.58亿,1.13亿
2025,24.563,1.3646,18.0,4.5319,5.42,-10.84%,-210.58万,-118.02%,3.52,1.03亿,1.43亿,-0.48%,5.59亿,9039.12万
2024,22.134,1.3646,16.22,3.6405,6.08,7.28%,1168.71万,-51.26%,3.75,1.43亿,1.70亿,2.02%,5.86亿,9111.90万
2023,10.153,1.3646,7.44,1.8942,5.36,-4.08%,2397.75万,-66.03%,3.87,1.65亿,1.88亿,4.46%,5.50亿,6736.20万
2022,7.519,1.3646,5.51,1.3451,5.59,17.99%,7058.72万,11.33%,3.89,1.66亿,1.95亿,12.77%,5.53亿,5485.99万
2021,7.744,0.8529,9.08,1.6338,4.74,228.31%,6340.13万,130.58%,5.62,1.73亿,1.48亿,13.91%,5.01亿,4507.06万
2020,3.685,0.8529,4.32,2.559,1.44,-7.64%,2749.63万,-22.99%,5.07,2.14亿,1.07亿,19.45%,4.52亿,2001.01万
2019,,,,,1.56,7.65%,3570.62万,41.13%,3.73,1.33亿,9789.09万,22.86%,2.39亿,888.22万
2018,,,,,1.45,13.57%,2530.01万,55.25%,3.38,8346.27万,7854.84万,17.44%,2.16亿,1156.64万
2017,,,,,1.28,15.31%,1629.62万,-32.21%,3.88,8569.05万,5577.83万,12.76%,1.91亿,973.24万
2016,,,,,1.11,0.59%,2404.00万,20.18%,3.83,8690.08万,5587.29万,21.80%,1.88亿,1477.81万
2015,,,,,1.1,-10.66%,2000.31万,22.11%,3.64,4661.28万,4899.81万,18.16%,1.79亿,1749.37万
2014,,,,,1.23,16.47%,1638.14万,15.31%,3.30,2929.41万,3099.53万,13.29%,8636.78万,791.47万
2013,,,,,1.06,10.95%,1420.66万,2.07%,3.52,2377.86万,2278.61万,13.42%,7672.81万,1317.87万
2012,,,,,0.954089,24.15%,1391.90万,52.65%,3.12,3546.10万,1717.52万,14.59%,6389.63万,1034.94万
2011,,,,,0.768516,25.83%,911.83万,29.38%,2.67,2336.19万,1079.81万,11.86%,4052.86万,645.20万
2010,,,,,0.610739,54.65%,704.78万,33.28%,2.47,1211.49万,790.54万,11.54%,3757.73万,870.17万
