报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,74.617,6.1262,12.18,2.3308,24.01,15.75%,2561.10万,127.34%,3.95,5.97亿,1.04亿,0.75%,26.06亿,6.36亿
2024,48.397,6.1262,7.9,1.6506,29.32,11.75%,-8743.37万,36.28%,3.92,3.31亿,7862.88万,-3.21%,25.99亿,6.39亿
2023,53.727,6.1262,8.77,2.0475,26.24,-14.10%,-1.37亿,23.33%,4.07,5.25亿,1.66亿,-5.16%,26.93亿,5.98亿
2022,65.489,6.1262,10.69,2.1444,30.54,3.72%,-1.79亿,-220.87%,4.38,3.72亿,3.52亿,-5.86%,26.85亿,6.55亿
2021,61.325,6.0658,10.11,2.0823,29.45,25.87%,1.48亿,-8.85%,4.67,3.58亿,5.82亿,5.03%,28.51亿,7.43亿
2020,51.174,4.9732,10.29,2.1869,23.4,11.48%,1.62亿,9.24%,5.29,12.14亿,4.75亿,6.94%,26.78亿,4.51亿
2019,42.239,3.7479,11.27,2.0123,20.99,19.16%,1.49亿,82.31%,3.26,4.49亿,3.69亿,7.78%,13.40亿,3.87亿
2018,25.647,3.7277,6.88,1.4564,17.61,63.61%,8155.80万,243.49%,2.71,2.16亿,2.57亿,5.31%,11.97亿,3.30亿
2017,,,8.08,,10.77,35.55%,2374.40万,-78.61%,2.60,2.37亿,2.13亿,2.21%,9.82亿,2.08亿
2016,,,10.73,,7.94,37.26%,1.11亿,279.57%,2.63,2.90亿,2.27亿,13.97%,9.72亿,1.76亿
2015,,,12.29,,5.79,19.87%,2924.00万,51.04%,1.86,8078.05万,1.35亿,5.04%,6.53亿,1.15亿
2014,,,6.51,,4.83,8.13%,1935.85万,63.70%,2.69,6005.96万,1.15亿,4.00%,6.31亿,6848.61万
2013,,,3.68,,4.46,4.08%,1182.56万,25.15%,2.60,2.11亿,1.02亿,2.65%,6.08亿,7403.13万
2012,,,2.45,,4.29,5.00%,944.93万,-72.20%,3.85,3.11亿,9457.73万,2.20%,6.00亿,8393.42万
2011,,,2.77,,4.08,24.94%,3399.32万,-15.65%,6.11,3.43亿,9094.05万,8.32%,5.95亿,9603.57万
2010,,,,,3.27,27.71%,4030.25万,36.42%,2.75,3807.86万,7981.75万,12.33%,2.01亿,6113.53万
