报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,70.416,1.3469,52.28,4.707,11.22,51.93%,6979.33万,48.11%,11.65,8.31亿,2.98亿,6.22%,15.69亿,3.69亿
2024,46.78,1.3462,34.75,4.5773,10.22,24.18%,5586.05万,-38.05%,11.16,8.54亿,2.53亿,5.47%,15.02亿,2.59亿
2023,47.844,1.3462,35.54,5.8134,8.23,-1.69%,9016.44万,2.69%,10.68,9.17亿,2.23亿,10.96%,14.38亿,1.62亿
2022,,,,,8.37,-2.84%,8780.20万,42.56%,4.65,1.10亿,1.38亿,10.43%,4.69亿,1.52亿
2021,,,,,8.61,64.32%,6159.03万,25.64%,3.74,1.73亿,5606.94万,7.15%,3.77亿,2.21亿
2020,,,,,5.24,58.32%,4902.24万,214.33%,2.14,1.07亿,2199.79万,9.35%,1.86亿,1.28亿
2019,,,,,3.31,False,1559.57万,False,3.33,5497.27万,-754.67万,4.71%,1.67亿,8651.17万
