报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,66.048,2.4654,26.79,4.8328,10.25,23.61%,1511.73万,-51.14%,2.07,1.42亿,-5261.86万,1.46%,7.82亿,1.73亿
2024,47.203,2.4585,19.2,4.1847,11.28,74.57%,3386.44万,28.16%,1.96,1.35亿,-6773.58万,3.92%,7.58亿,1.55亿
2023,26.97,2.4585,10.97,4.1749,6.46,11.29%,2642.45万,64.55%,1.84,1.41亿,-1.02亿,4.06%,7.32亿,1.19亿
2022,19.963,2.4585,8.12,3.436,5.81,-17.05%,1605.89万,-40.71%,1.80,8815.38万,-1.28亿,2.77%,4.42亿,7539.29万
2021,24.044,2.4585,9.78,3.4349,7.0,52.89%,2708.61万,316.63%,1.73,1.57亿,-1.44亿,3.87%,4.26亿,9339.06万
2020,20.774,2.4585,8.45,4.5358,4.58,9.48%,650.13万,-48.69%,1.62,9801.26万,-1.71亿,1.42%,3.98亿,5512.09万
2019,23.085,2.4585,9.39,5.5227,4.18,6.60%,1267.15万,121.38%,1.59,8686.83万,-1.78亿,3.03%,3.92亿,6172.52万
2018,14.505,2.4585,5.9,3.7003,3.92,-9.08%,-5925.72万,-517.58%,1.54,1.02亿,-1.90亿,-15.10%,3.78亿,6966.60万
2017,,,8.96,,4.32,17.08%,1419.06万,114.36%,1.78,5194.43万,-1.31亿,3.29%,4.38亿,8554.75万
2016,,,16.01,,3.69,-3.94%,-9882.79万,-104.79%,1.72,6524.08万,-1.45亿,-26.82%,4.23亿,8711.29万
2015,,,18.5,,3.84,-26.25%,-4825.78万,-595.04%,2.12,9591.50万,-4657.65万,-12.59%,5.22亿,1.23亿
2014,,,8.01,,5.2,1.00%,974.82万,120.19%,2.32,9145.39万,168.13万,1.85%,5.71亿,1.25亿
2013,,,6.66,,5.15,17.72%,-4827.15万,45.37%,2.28,5672.63万,-770.34万,-9.40%,5.61亿,1.21亿
2012,,,5.5,,4.38,-9.30%,-8836.59万,-3265.97%,2.48,4470.04万,4056.80万,-20.35%,6.09亿,1.25亿
2011,,,5.87,,4.82,-13.96%,279.11万,114.45%,2.84,1.07亿,1.29亿,0.53%,6.98亿,9515.39万
2010,,,8.62,,5.61,52.47%,-1931.52万,-771.16%,2.82,7449.88万,1.27亿,-3.46%,6.95亿,5134.95万
