报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,135.64,3.1736,42.74,2.5231,40.32,21.89%,2.82亿,1.31%,13.91,10.15亿,19.34亿,6.86%,45.52亿,8.40亿
2024,74.929,3.1736,23.61,1.641,45.66,5.45%,3.53亿,-31.88%,13.80,10.68亿,18.42亿,7.74%,43.78亿,5.98亿
2023,94.066,3.1736,29.64,2.1724,43.3,-5.20%,5.19亿,69.05%,12.94,6.24亿,15.98亿,11.98%,41.08亿,4.62亿
2022,74.235,3.2192,23.06,1.6255,45.67,2.98%,3.07亿,-37.41%,11.93,13.45亿,13.32亿,6.72%,37.87亿,5.74亿
2021,57.316,1.5877,36.1,1.2924,44.35,52.38%,4.90亿,40.35%,21.89,12.50亿,13.26亿,11.05%,35.23亿,8.02亿
2020,40.309,1.4787,27.26,1.3847,29.11,27.89%,3.49亿,30.55%,18.63,6.40亿,10.41亿,12.00%,27.53亿,4.38亿
2019,39.318,1.4798,26.57,1.7275,22.76,1.84%,2.68亿,11.98%,16.46,11.19亿,7.82亿,11.75%,24.34亿,2.90亿
2018,26.124,1.4718,17.75,1.1689,22.35,28.71%,2.39亿,37.96%,14.77,4.18亿,5.96亿,10.69%,21.74亿,2.42亿
2017,,,21.17,,17.36,32.31%,1.73亿,-9.03%,13.63,11.12亿,4.12亿,9.97%,19.63亿,2.05亿
2016,,,,,13.12,24.34%,1.90亿,17.67%,7.06,6333.29万,2.54亿,14.50%,7.63亿,1.93亿
2015,,,,,10.55,17.67%,1.62亿,22.86%,5.69,1.27亿,1.19亿,15.33%,6.14亿,1.09亿
2014,,,,,8.97,47.98%,1.32亿,98.43%,2.32,1.01亿,6927.61万,14.68%,3.69亿,1.00亿
2013,,,,,6.06,False,6634.93万,False,4.02,4047.34万,1.16亿,10.95%,3.22亿,6951.74万
