报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,88.143,5.0425,17.48,6.8647,3.21,-40.07%,3022.09万,-78.33%,14.80,27.68亿,26.52亿,9.35%,74.63亿,10.29亿
2025,113.961,5.0425,22.6,5.5348,20.59,18.69%,1.13亿,-71.61%,14.75,31.23亿,26.22亿,5.47%,74.39亿,9.96亿
2024,150.821,5.0425,29.91,8.6929,17.35,-34.58%,3.97亿,67.18%,14.85,34.99亿,26.65亿,22.86%,74.88亿,9.95亿
2023,165.394,5.0425,32.8,6.2366,26.52,-3.87%,2.37亿,-45.06%,14.52,53.24亿,25.00亿,9.36%,73.21亿,5.57亿
2022,178.555,5.0425,35.41,6.4717,27.59,4.08%,4.32亿,25.45%,14.25,47.26亿,23.64亿,16.15%,72.85亿,6.67亿
2021,189.098,5.1163,36.96,7.1331,26.51,5.47%,3.45亿,32.48%,13.35,42.84亿,20.26亿,13.52%,69.20亿,6.77亿
2020,139.832,4.3332,32.27,5.5643,25.13,-8.98%,2.60亿,-38.97%,9.48,7.54亿,17.35亿,10.95%,41.92亿,6.89亿
2019,129.693,4.3332,29.93,4.6973,27.61,15.64%,4.26亿,-9.17%,9.03,5.69亿,15.55亿,16.01%,39.89亿,6.21亿
2018,111.407,4.3332,25.71,4.6653,23.88,63.47%,4.69亿,31.57%,8.69,11.93亿,12.30亿,20.32%,37.71亿,6.04亿
2017,,,28.4,,14.61,54.29%,3.57亿,31.08%,6.05,5.02亿,8.66亿,24.99%,24.84亿,5.18亿
2016,,,35.57,,9.47,74.27%,2.72亿,79.21%,7.83,4.22亿,5.65亿,29.32%,21.32亿,2.89亿
2015,,,24.48,,5.43,24.07%,1.52亿,45.71%,7.01,6.98亿,3.66亿,30.75%,19.08亿,2.14亿
2014,,,12.48,,4.38,78.49%,1.04亿,26.43%,11.32,3.46亿,2.73亿,26.31%,9.24亿,1.28亿
2013,,,9.91,,2.45,7.93%,8240.31万,9.66%,10.45,3.99亿,2.07亿,33.58%,8.47亿,1.16亿
2012,,,7.09,,2.27,15.52%,7514.62万,15.19%,9.92,5.21亿,1.72亿,33.07%,7.52亿,8933.93万
2011,,,,,1.97,38.71%,6523.41万,30.53%,4.63,7819.48万,1.23亿,33.16%,2.63亿,8545.95万
2010,,,,,1.42,18.46%,4997.65万,58.76%,3.48,4699.77万,6458.12万,35.24%,1.97亿,7932.13万
