报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,63.526,1.08,58.82,9.2334,1.72,27.16%,3344.47万,-3.89%,22.12,13.64亿,5.63亿,19.03%,23.95亿,1.66亿
2025,54.745,1.08,50.69,9.0939,6.02,33.28%,1.15亿,-14.47%,21.79,13.11亿,5.29亿,18.40%,23.59亿,1.61亿
2024,42.79,1.08,39.62,9.4668,4.52,16.22%,1.34亿,35.44%,21.00,17.07亿,4.62亿,29.67%,22.68亿,1.17亿
2023,63.828,1.08,59.1,16.4082,3.89,-13.11%,9897.38万,-23.50%,20.48,17.70亿,3.73亿,25.46%,22.12亿,1.15亿
2022,,,,,4.47,21.12%,1.29亿,16.13%,5.95,1.59亿,3.06亿,28.91%,4.82亿,1.13亿
2021,,,,,3.69,30.85%,1.11亿,175.73%,4.60,1.23亿,2.06亿,30.15%,3.73亿,7889.22万
2020,,,,,2.82,47.63%,4040.21万,-30.49%,3.22,1.02亿,1.06亿,14.31%,2.61亿,5242.38万
2019,,,,,1.91,34.79%,5812.36万,46.36%,2.14,8268.31万,7007.87万,30.39%,1.73亿,4293.44万
2018,,,,,1.42,50.92%,3971.39万,74.57%,1.55,6225.84万,7305.33万,27.99%,1.25亿,2870.72万
2017,,,,,0.940174,6.71%,2274.91万,18.63%,6.35,5223.33万,3783.56万,24.20%,7940.54万,1639.22万
2016,,,,,0.881039,34.00%,1917.59万,102.29%,4.53,3448.45万,1736.14万,21.77%,5665.63万,954.54万
2015,,,,,0.657477,32.57%,947.92万,201.51%,46.46,747.67万,2045.74万,14.42%,2323.05万,561.25万
2014,,,,,0.495945,44.71%,314.39万,98.92%,27.50,158.06万,1192.61万,6.34%,1375.13万,521.72万
2013,,,,,0.342705,False,158.05万,False,21.21,41.92万,909.66万,4.61%,1060.74万,598.98万
