报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,243.671,71.6679,3.4,0.8579,213.03,-9.71%,7.52亿,-10.69%,3.17,23.02亿,29.97亿,3.72%,139.25亿,8.71亿
2024,154.285,38.8626,3.97,0.3948,390.81,9.83%,17.93亿,113.55%,2.95,50.04亿,45.63亿,3.05%,270.35亿,9.81亿
2023,90.938,38.8626,2.34,0.3327,273.33,7.69%,8.40亿,195.45%,2.81,24.99亿,18.92亿,3.21%,123.48亿,10.37亿
2022,90.938,38.8626,2.34,0.3583,253.82,11.33%,2.84亿,-34.89%,2.63,25.21亿,11.23亿,2.07%,117.54亿,6.98亿
2021,90.55,38.8626,2.33,0.3976,227.77,76.28%,4.36亿,-8.20%,2.54,20.27亿,8.61亿,2.36%,112.73亿,4.78亿
2020,87.441,38.8626,2.25,0.6767,129.21,12.44%,4.75亿,-45.98%,2.48,14.02亿,4.82亿,3.99%,109.58亿,8.19亿
2019,92.493,38.8626,2.38,0.8048,114.92,3.64%,8.80亿,111.55%,2.46,15.74亿,4.54亿,8.11%,108.38亿,3.88亿
2018,76.948,38.8626,1.98,0.694,110.88,16.03%,4.16亿,30.06%,2.23,9.68亿,-3.53亿,5.14%,101.39亿,6.67亿
2017,,,3.76,,95.56,41.49%,3.20亿,-32.33%,2.12,11.19亿,-7.69亿,4.73%,96.80亿,4.98亿
2016,,,5.34,,67.54,-13.71%,4.73亿,-17.86%,2.03,22.84亿,-10.89亿,7.27%,95.45亿,6.98亿
2015,,,5.74,,78.27,-81.06%,5.76亿,125.53%,1.33,14.55亿,-15.62亿,5.26%,79.58亿,4.09亿
2014,,,3.81,,193.18,-44.96%,-22.54亿,-4732.64%,1.18,8.08亿,-21.09亿,-11.72%,35.43亿,5.02亿
2013,,,3.01,,350.99,26.07%,4865.14万,-62.31%,1.99,51.47亿,2.64亿,0.14%,49.18亿,5.97亿
2012,,,3.28,,278.4,-7.37%,1.29亿,-60.20%,3.57,41.30亿,4.87亿,0.47%,43.98亿,7.49亿
2011,,,3.87,,300.55,642.19%,3.24亿,1596.49%,2.72,33.78亿,4.26亿,1.10%,30.30亿,10.28亿
2010,,,4.81,,40.5,3116.79%,1911.60万,436.33%,4.80,14.69亿,1.08亿,0.47%,25.11亿,8.15亿
