报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,63.398,18.9815,3.34,22.9703,2.07,-18.54%,-3084.86万,-365.34%,1.02,4.74亿,-2.06亿,-34.33%,19.53亿,8208.85万
2024,47.074,18.9815,2.48,13.186,3.57,13.90%,-8281.85万,17.41%,1.14,5.63亿,-1.75亿,-38.70%,22.03亿,5570.80万
2023,48.403,18.9815,2.55,15.415,3.14,-35.31%,-1.00亿,-269.88%,1.21,3.40亿,-9199.10万,-36.15%,23.59亿,7309.24万
2022,50.491,18.9815,2.66,10.4105,4.85,39.14%,5902.72万,556.32%,1.27,3.30亿,2726.73万,15.51%,24.87亿,7699.01万
2021,56.185,18.9815,2.96,16.1451,3.48,91.43%,899.37万,-73.76%,1.24,2.75亿,-2535.33万,7.81%,24.15亿,1.20亿
2020,58.273,18.9815,3.07,32.0181,1.82,-36.85%,3427.02万,-39.52%,1.24,3.79亿,-2295.81万,20.04%,23.80亿,False
2019,64.917,18.9815,3.42,22.5406,2.88,29.38%,5666.57万,158.83%,1.23,3.25亿,-3593.02万,20.71%,23.63亿,False
2018,53.528,18.9815,2.82,24.0036,2.23,-8.19%,2189.31万,-81.18%,1.21,1.85亿,-8262.46万,11.97%,23.10亿,False
2017,,,3.95,,2.43,-33.24%,1.16亿,70.60%,1.21,2.11亿,-6574.54万,48.44%,23.21亿,False
2016,,,5.92,,3.63,46.27%,6820.67万,245.03%,1.17,1.28亿,-1.41亿,18.44%,22.46亿,40.04万
2015,,,6.13,,2.48,-37.91%,1976.83万,136.25%,1.13,2030.41万,-2.04亿,5.17%,21.69亿,1580.69万
2014,,,3.61,,4.0,-17.69%,-5452.82万,-311.20%,1.12,458.09万,-2.23亿,-14.94%,21.57亿,1330.02万
2013,,,2.31,,4.86,-18.93%,2581.81万,-27.19%,1.16,4363.43万,-1.59亿,5.14%,22.78亿,1376.57万
2012,,,2.7,,6.0,-8.52%,3545.83万,258.66%,1.14,247.48万,-1.76亿,5.39%,22.54亿,3316.42万
2011,,,1.98,,6.56,-0.03%,988.64万,-95.92%,1.13,1290.40万,-2.11亿,2.37%,22.20亿,4451.38万
2010,,,3.07,,6.56,33.78%,2.42亿,509.07%,1.11,6238.42万,-2.21亿,36.38%,22.04亿,5616.24万
