报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,50.024,10.6434,4.7,1.0296,36.44,8.33%,1.73亿,-12.34%,3.88,2.31亿,14.01亿,5.06%,51.56亿,1.45亿
2024,41.925,10.8055,3.88,0.9438,44.42,8.15%,7669.79万,128.83%,3.99,4.56亿,7.26亿,2.01%,46.57亿,6.46亿
2023,44.194,10.8055,4.09,1.0761,41.07,6.71%,-2.66亿,-258.25%,3.96,3.23亿,6.91亿,-6.86%,46.12亿,5.30亿
2022,48.517,10.8055,4.49,1.2605,38.49,-3.31%,-7425.92万,-376.83%,4.21,3.11亿,9.87亿,-2.14%,48.85亿,5.05亿
2021,52.407,10.8055,4.85,1.3168,39.8,-20.03%,2682.49万,-87.48%,4.32,4.26亿,11.34亿,1.01%,50.26亿,4.76亿
2020,67.75,10.8055,6.27,1.3662,49.59,15.16%,2.14亿,-46.60%,4.35,4.84亿,12.11亿,4.43%,50.57亿,5.82亿
2019,54.136,10.8055,5.01,1.2572,43.06,25.61%,4.01亿,32.42%,4.40,3.50亿,13.35亿,9.40%,51.12亿,3.61亿
2018,35.334,10.8055,3.27,1.0307,34.28,-4.61%,3.03亿,-32.04%,4.18,5.48亿,11.63亿,9.24%,48.14亿,3.06亿
2017,,,6.06,,35.94,12.36%,4.46亿,1.18%,4.12,2.34亿,11.83亿,12.76%,47.41亿,2.63亿
2016,,,7.03,,31.99,6.37%,4.41亿,56.69%,3.91,3.21亿,10.26亿,14.48%,44.98亿,2.83亿
2015,,,8.88,,30.07,-0.08%,2.81亿,7.43%,3.65,2.53亿,7.88亿,10.03%,41.98亿,3.15亿
2014,,,4.7,,30.1,28.63%,2.62亿,26.47%,3.49,2.64亿,6.57亿,9.00%,39.97亿,3.57亿
2013,,,3.51,,23.4,8.88%,2.07亿,51.08%,3.33,2.78亿,5.26亿,10.02%,37.29亿,3.02亿
2012,,,2.78,,21.49,1.86%,1.37亿,59.35%,3.38,1.87亿,3.74亿,6.87%,33.69亿,3.26亿
2011,,,2.53,,21.1,-0.55%,8596.19万,15.75%,3.25,3.04亿,2.77亿,4.13%,32.51亿,1.88亿
2010,,,4.01,,21.21,26.03%,7426.75万,85.64%,3.18,2.76亿,2.31亿,3.21%,31.98亿,1.72亿
