报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,81.78,4.001,20.44,2.6598,23.06,-11.17%,1.45亿,-14.14%,6.03,9.14亿,11.09亿,7.90%,29.88亿,9928.04万
2024,84.861,4.001,21.21,2.3965,35.41,7.64%,2.12亿,0.30%,5.83,7.43亿,10.28亿,7.43%,28.44亿,1.30亿
2023,98.665,4.001,24.66,2.9989,32.9,-9.36%,2.11亿,-0.33%,5.46,7.34亿,9.05亿,8.41%,26.64亿,1.75亿
2022,59.695,4.001,14.92,1.6449,36.29,14.03%,2.12亿,-9.18%,5.09,8.85亿,7.90亿,7.24%,24.79亿,1.29亿
2021,81.78,4.001,20.44,2.5693,31.83,52.41%,2.33亿,-0.18%,4.74,7.07亿,6.83亿,9.54%,23.10亿,1.80亿
2020,,,,,20.88,4.30%,2.34亿,14.50%,4.25,5.00亿,5.44亿,14.54%,18.94亿,1.40亿
2019,,,,,20.02,2.91%,2.04亿,33.32%,3.77,4.58亿,3.99亿,12.15%,16.68亿,7226.29万
2018,,,,,19.45,18.29%,1.53亿,-3.51%,3.33,4.23亿,2.67亿,9.10%,14.86亿,7114.30万
2017,,,,,16.45,67.46%,1.59亿,18.41%,2.89,3.36亿,3.79亿,12.38%,11.95亿,8863.84万
2016,,,,,9.82,False,1.34亿,False,5.34,2.10亿,4.45亿,17.35%,10.33亿,5091.58万
