报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,169.668,20.666,8.21,3.4327,37.07,26.78%,8.05亿,-12.02%,9.68,70.61亿,109.11亿,32.43%,259.90亿,False
2024,183.101,20.666,8.86,4.7683,38.4,4.05%,10.09亿,9.68%,9.48,66.11亿,105.19亿,30.82%,247.85亿,False
2023,170.607,18.6252,9.16,4.6222,36.91,7.60%,9.20亿,45.14%,9.21,89.98亿,98.89亿,27.60%,205.55亿,157.39万
2022,232.629,18.6252,12.49,6.7822,34.3,-82.49%,6.34亿,301.16%,8.81,48.77亿,91.56亿,21.27%,176.77亿,244.05万
2021,420.557,18.6252,22.58,2.1476,195.83,-17.80%,-3.15亿,-114.24%,7.27,69.43亿,107.73亿,-8.46%,243.88亿,259.06万
2020,104.301,18.6252,5.6,0.5281,197.51,-14.08%,22.12亿,-29.61%,8.25,66.96亿,111.05亿,11.20%,153.57亿,567.43亿
2019,124.416,18.6252,6.68,0.5412,229.87,-15.04%,31.42亿,25.57%,7.31,48.06亿,95.53亿,13.67%,136.10亿,539.10亿
2018,117.711,18.6252,6.32,0.435,270.57,25.01%,25.02亿,19.19%,5.74,48.61亿,68.36亿,9.25%,106.84亿,600.78亿
2017,,,10.66,,216.43,135.68%,20.99亿,263.02%,5.19,89.83亿,47.42亿,10.58%,119.81亿,642.32亿
2016,,,7.52,,91.83,172.42%,5.78亿,306.22%,4.48,74.71亿,27.60亿,13.66%,76.37亿,526.15亿
2015,,,9.69,,14.44,12.50%,1.42亿,-49.27%,3.81,9.49亿,12.85亿,16.83%,27.42亿,65.10亿
2014,,,7.17,,12.83,-13.73%,2.81亿,-22.22%,3.53,6.75亿,11.43亿,33.67%,24.99亿,28.84亿
2013,,,4.72,,14.87,-16.46%,3.61亿,28.79%,2.98,18.57亿,8.65亿,37.11%,20.67亿,18.70亿
2012,,,6.09,,17.81,19.85%,2.80亿,-0.09%,2.28,11.63亿,5.06亿,24.33%,15.15亿,19.52亿
2011,,,4.43,,14.86,-2.90%,2.80亿,162.84%,1.73,6.51亿,1.98亿,28.59%,13.57亿,21.30亿
2010,,,6.84,,15.3,50.39%,1.07亿,30.38%,1.19,5.81亿,-8285.85万,11.14%,9.60亿,19.08亿
