报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,55.822,3.2914,16.96,1.77,-3.44%,2448.94万,-35.51%,3.03,31.5379,227.957,5.5974,PS；PE,4.81亿,1.26亿,13.81%,9.95亿,6792.01万,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,深圳华芯未来投资合伙企业(有限合伙)
2026-03-31,55.822,3.2914,16.96,1.77,-3.44%,2448.94万,-35.51%,3.03,7.8845,227.957,5.5974,PS；PE,4.81亿,1.26亿,13.81%,9.95亿,6792.01万,,,深圳华芯未来投资合伙企业(有限合伙)
2025,69.547,3.2914,21.13,7.55,-4.99%,1.24亿,-14.73%,2.96,9.2115,56.2267,7.1385,PS；PE,4.01亿,1.01亿,16.20%,9.70亿,5916.51万,0.30000000000000004,,深圳华芯未来投资合伙企业(有限合伙)
2024,51.412,3.2914,15.62,7.95,3.10%,1.45亿,4.73%,2.84,6.4669,35.4436,5.5,PS；PE,3.53亿,8655.36万,18.03%,9.32亿,6061.91万,0.42000000000000004,,深圳华芯未来投资合伙企业(有限合伙)
2023,30.676,3.2914,9.32,7.71,-2.94%,1.39亿,83.60%,2.69,3.9787,22.1483,3.4647,PS；PE,2.97亿,9741.34万,17.27%,8.82亿,5256.86万,,,深圳华芯未来投资合伙企业(有限合伙)
2022,22.25,3.2914,6.76,7.95,-7.34%,7544.31万,116.86%,2.25,2.7987,29.3913,3.0044,PS；PE,3.55亿,-2677.43万,9.84%,7.41亿,6596.53万,,,深圳华芯未来投资合伙企业(有限合伙)
2021,23.316,2.9702,7.85,8.58,1.03%,-4.47亿,-491.35%,2.02,2.7175,,3.8861,PS；PE,3.52亿,-9999.67万,-52.58%,6.65亿,7473.87万,0.3,,深圳华芯未来投资合伙企业(有限合伙)
2020,33.011,2.4255,13.61,8.49,-11.47%,1.14亿,42.00%,3.04,3.8882,33.1951,4.477,PS；PE,5.26亿,4.46亿,16.20%,9.06亿,5349.22万,,,深圳华芯未来投资合伙企业(有限合伙)
2019,30.804,2.4255,12.7,9.59,-0.07%,8052.13万,187.56%,3.37,3.2121,38.4848,3.7685,PS；PE,4.44亿,3.33亿,17.19%,9.98亿,5389.29万,,,深圳华芯未来投资合伙企业(有限合伙)
2018,19.186,2.4255,7.91,9.59,103.22%,2800.16万,385.73%,3.03,2.0006,65.9167,2.6106,PS；PE,2.76亿,2.59亿,9.32%,8.96亿,6420.94万,,,深圳华芯未来投资合伙企业(有限合伙)
2017,,,12.13,4.72,-3.60%,576.48万,-83.99%,2.91,,606.5,4.1684,PS；PE,3.62亿,2.31亿,1.24%,8.54亿,8830.36万,0.02,,深圳华芯未来投资合伙企业(有限合伙)
2016,,,13.66,4.9,-1.08%,3600.00万,3.68%,2.91,,91.0667,4.6942,PS；PE,1.81亿,2.31亿,7.35%,7.08亿,6535.87万,0.05,,深圳华芯未来投资合伙企业(有限合伙)
2015,,,14.61,4.95,-4.98%,3472.21万,-12.15%,2.8,,104.3571,5.2179,PS；PE,1.61亿,2.12亿,7.01%,6.79亿,6708.27万,0.02,,深圳华芯未来投资合伙企业(有限合伙)
2014,,,8.3,5.21,6.62%,3952.47万,2.86%,2.68,,51.875,3.097,PS；PE,1.71亿,1.86亿,7.59%,6.50亿,5773.27万,0.05,,深圳华芯未来投资合伙企业(有限合伙)
2013,,,4.73,4.89,23.31%,3842.41万,-8.63%,5.64,,29.8611,0.8387,PS；PE,2.19亿,1.56亿,7.86%,6.22亿,6206.08万,0.1,,深圳华芯未来投资合伙企业(有限合伙)
2012,,,3.8,3.96,33.85%,4205.27万,8.81%,5.39,,10.0,0.705,PS；PE,3.07亿,1.32亿,10.61%,5.94亿,6054.93万,0.2,,深圳华芯未来投资合伙企业(有限合伙)
2011,,,3.66,2.96,24.60%,3864.81万,9.60%,7.68,,9.8919,0.4766,PS；PE,3.83亿,1.09亿,13.05%,5.65亿,4062.75万,,,深圳华芯未来投资合伙企业(有限合伙)
2010,,,,2.38,29.62%,3526.14万,13.92%,2.82,,,,PS；PE,3518.56万,7452.05万,14.84%,1.55亿,5561.95万,,,深圳华芯未来投资合伙企业(有限合伙)
