报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,31.045,1.415,21.94,1.6169,4.8,2.71%,4510.94万,-0.82%,11.48,2.46亿,9.79亿,9.65%,18.47亿,5680.08万
2025,33.422,1.415,23.62,2.0517,16.29,10.25%,2.11亿,34.43%,11.14,2.80亿,9.34亿,13.60%,17.97亿,6553.14万
2024,22.003,1.415,15.55,1.4887,14.78,35.49%,1.57亿,16.88%,10.77,2.68亿,8.08亿,11.50%,16.61亿,8108.50万
2023,22.088,1.415,15.61,2.0246,10.91,28.59%,1.34亿,39.70%,10.06,2.27亿,7.21亿,12.55%,15.46亿,8845.06万
2022,18.183,1.415,12.85,2.1442,8.48,-5.73%,9606.22万,-5.95%,9.35,3.54亿,6.21亿,11.32%,13.20亿,7574.00万
2021,21.862,1.415,15.45,2.4291,9.0,32.85%,1.02亿,37.76%,9.04,5.58亿,5.78亿,11.35%,12.79亿,6271.85万
2020,16.272,1.415,11.5,2.4035,6.77,18.06%,7414.52万,-14.81%,8.46,4.31亿,5.10亿,10.95%,11.97亿,6515.25万
2019,20.673,1.415,14.61,3.6016,5.74,47.47%,8703.36万,-5.45%,8.04,2.52亿,4.47亿,15.17%,11.37亿,7552.43万
2018,25.979,1.415,18.36,6.6784,3.89,7.83%,9205.26万,7.97%,7.25,4.39亿,3.67亿,23.66%,10.26亿,5356.67万
2017,,,,,3.61,16.11%,8525.95万,-28.06%,6.78,5.28亿,3.08亿,23.63%,9.60亿,4284.81万
2016,,,,,3.11,1.63%,1.19亿,20.18%,4.19,7803.51万,2.27亿,38.14%,4.44亿,2595.31万
2015,,,,,3.06,8.78%,9860.65万,10.70%,3.07,1.15亿,1.18亿,32.25%,3.26亿,2030.79万
2014,,,,,2.81,24.18%,8907.46万,48.29%,1.78,2720.20万,2741.43万,31.69%,1.65亿,1613.35万
2013,,,,,2.26,33.49%,6006.70万,57.94%,1.94,2741.26万,5649.32万,26.54%,1.80亿,917.75万
2012,,,,,1.7,False,3803.24万,False,1.30,1083.65万,243.30万,22.43%,1.21亿,824.32万
