报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,69.958,23.555,2.97,0.8093,21.61,-23.45%,545.09万,-13.07%,3.94,31.09亿,11.63亿,0.38%,93.27亿,4.31亿
2025,68.781,23.555,2.92,0.6563,104.8,-16.40%,-9663.10万,-231.63%,3.94,32.35亿,11.58亿,-0.86%,93.19亿,4.29亿
2024,71.843,23.555,3.05,0.5731,125.36,3.67%,7341.23万,108.65%,3.98,35.55亿,12.65亿,0.56%,94.43亿,2.17亿
2023,52.999,23.555,2.25,0.4383,120.92,3.58%,-8.48亿,-173.91%,4.02,38.99亿,11.95亿,-7.03%,95.57亿,4.56亿
2022,58.888,23.555,2.5,0.5045,116.73,-2.42%,-3.10亿,-286.61%,4.37,42.11亿,20.43亿,-2.84%,103.91亿,5.09亿
2021,73.727,23.555,3.13,0.6163,119.63,24.94%,1.66亿,-46.81%,4.49,47.65亿,23.72亿,1.09%,107.11亿,6.20亿
2020,94.927,23.555,4.03,0.9914,95.75,-14.60%,3.12亿,-62.30%,4.37,50.69亿,21.18亿,3.39%,103.84亿,4.88亿
2019,99.402,23.555,4.22,0.8866,112.11,4.86%,8.27亿,31.13%,4.32,38.39亿,19.81亿,7.63%,103.49亿,5.19亿
2018,106.233,23.555,4.51,0.9936,106.92,710.91%,6.31亿,765.69%,3.99,22.48亿,13.97亿,6.51%,94.93亿,5.97亿
2017,,,7.08,,13.19,-31.20%,7289.06万,-7.93%,4.78,20.60亿,7.93亿,5.75%,80.40亿,6.72亿
2016,,,7.7,,19.17,43.19%,7916.58万,156.80%,3.22,10.33亿,7.42亿,4.58%,37.99亿,10.04亿
2015,,,9.36,,13.38,-18.39%,3082.75万,-56.62%,3.20,3.96亿,7.24亿,1.51%,37.66亿,15.15亿
2014,,,5.0,,16.4,-8.43%,7106.27万,-5.25%,7.23,3.25亿,7.12亿,5.45%,12.72亿,14.30亿
2013,,,2.33,,17.91,-35.31%,7499.81万,-27.48%,6.42,3.57亿,6.65亿,5.24%,12.25亿,18.79亿
2012,,,2.2,,27.69,77.94%,1.03亿,24.69%,6.04,3.28亿,6.01亿,5.73%,11.18亿,11.28亿
2011,,,2.36,,15.56,9.53%,8293.74万,79.33%,5.96,3.74亿,4.99亿,6.04%,10.25亿,12.59亿
2010,,,3.14,,14.21,10.87%,4624.80万,17.50%,4.37,5.37亿,4.22亿,1.99%,9.33亿,11.26亿
