报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,78.909,5.7139,13.81,4.9566,3.98,-4.78%,1795.07万,76.89%,4.75,6.62亿,13.78亿,4.45%,27.03亿,6.00亿
2025,81.137,5.7139,14.2,4.4802,18.11,-9.99%,2334.06万,-92.26%,4.72,5.23亿,13.60亿,3.77%,26.87亿,6.02亿
2024,88.905,5.7027,15.59,4.4187,20.12,-2.02%,3.02亿,-15.06%,4.83,5.35亿,14.63亿,13.53%,27.02亿,6.71亿
2023,127.204,5.6813,22.39,6.196,20.53,-48.42%,3.55亿,-64.92%,4.51,5.67亿,13.56亿,13.60%,25.34亿,6.35亿
2022,106.142,5.67,18.72,2.6662,39.81,237.95%,10.12亿,394.33%,4.26,13.65亿,12.92亿,25.66%,24.45亿,5.70亿
2021,95.013,4.05,23.46,8.0656,11.78,17.91%,2.05亿,-2.75%,3.77,4.95亿,5.37亿,17.31%,15.14亿,3.64亿
2020,,,,,9.99,13.87%,2.11亿,95.76%,2.11,2.32亿,3.53亿,20.82%,7.64亿,2.98亿
2019,,,,,8.77,20.41%,1.08亿,182.76%,1.59,1.51亿,1.84亿,12.09%,5.78亿,2.68亿
2018,,,,,7.29,37.46%,3803.34万,545.23%,3.33,6415.87万,9079.30万,5.22%,3.33亿,2.03亿
2017,,,,,5.3,False,589.46万,False,2.95,8564.86万,5635.37万,1.11%,2.95亿,1.52亿
