报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,62.785,4.2886,14.64,2.6074,6.02,-4.33%,493.02万,-73.94%,12.26,38.96亿,30.82亿,0.86%,54.18亿,6.97亿
2025,53.865,4.2886,12.56,2.2699,23.73,-3.40%,-1.12亿,-28.98%,12.27,30.89亿,30.77亿,-4.91%,54.22亿,6.24亿
2024,44.734,3.9001,11.47,1.8207,24.57,16.69%,-8712.89万,33.42%,14.04,23.25亿,32.87亿,-3.49%,56.21亿,5.76亿
2023,53.08,3.9001,13.61,2.5216,21.05,33.87%,-1.31亿,-295.57%,14.79,23.15亿,35.68亿,-6.06%,59.15亿,5.05亿
2022,35.701,3.0001,11.9,2.2696,15.73,-67.97%,6691.60万,-97.14%,20.40,30.27亿,39.09亿,4.26%,61.33亿,4.22亿
2021,44.068,1.6667,26.44,0.8977,49.09,2.74%,23.42亿,-12.07%,39.32,44.09亿,43.54亿,47.70%,65.54亿,4.64亿
2020,,,,,47.78,308.13%,26.64亿,2883.80%,20.45,15.57亿,22.83亿,55.74%,25.56亿,3.18亿
2019,,,,,11.71,21.01%,8926.60万,57.52%,3.74,7097.65万,2.25亿,7.81%,4.68亿,1.54亿
2018,,,,,9.68,1.72%,5666.94万,-12.83%,3.03,3173.59万,1.45亿,5.77%,3.76亿,1.86亿
2017,,,,,9.51,33.95%,6501.05万,70.12%,2.57,6610.28万,9436.80万,6.85%,3.20亿,9979.73万
2016,,,,,7.1,17.55%,3821.47万,-9.69%,2.05,6643.75万,3576.86万,5.38%,2.55亿,1.02亿
2015,,,,,6.04,3.25%,4231.34万,69.82%,3.86,5383.04万,5129.41万,6.57%,1.91亿,1.03亿
2014,,,,,5.85,6.95%,2491.72万,729.28%,3.00,9244.50万,4579.22万,4.30%,1.51亿,7517.19万
2013,,,,,5.47,False,300.47万,False,2.50,2788.62万,2296.36万,0.54%,1.26亿,1.02亿
