报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,27.689,8.8463,3.13,13.1126,0.527907,-39.80%,-2286.00万,13.42%,0.33,8.12亿,-24.63亿,-58.61%,5.33亿,5.98亿
2025,27.247,8.8463,3.08,7.7406,3.52,-5.49%,-2.08亿,74.15%,0.34,8.66亿,-24.40亿,-73.36%,5.46亿,5.94亿
2024,30.962,8.8463,3.5,8.3231,3.72,-48.02%,-8.06亿,-747.31%,0.09,1.96亿,-22.32亿,-232.52%,3.78亿,6.70亿
2023,31.051,8.8463,3.51,4.3367,7.16,-58.30%,-9510.13万,-617.68%,0.24,2.09亿,-14.26亿,-12.91%,5.76亿,6.49亿
2022,30.077,8.8463,3.4,1.7517,17.17,33.56%,1837.07万,25.10%,0.40,7.81亿,-13.29亿,4.70%,8.34亿,9.02亿
2021,36.27,8.8463,4.1,2.8226,12.85,17.74%,1468.50万,101.78%,0.50,3.47亿,-13.47亿,3.19%,6.41亿,20.78亿
2020,31.581,8.8463,3.57,2.892,10.92,-38.82%,-8.25亿,-1406.93%,0.55,3.85亿,-13.62亿,-74.36%,6.49亿,7.10亿
2019,31.935,8.8463,3.61,1.7901,17.84,18.62%,6312.45万,75.92%,1.47,3.30亿,-5.37亿,4.34%,13.13亿,8.29亿
2018,33.439,8.8463,3.78,2.2233,15.04,-28.88%,3588.30万,107.40%,1.39,5.64亿,-6.00亿,2.46%,12.41亿,12.68亿
2017,,,10.01,,21.15,-8.91%,-4.85亿,-458.29%,1.96,1.88亿,-6.36亿,-12.42%,12.58亿,15.67亿
2016,,,13.73,,22.4,82.41%,1.35亿,17.56%,2.17,18.27亿,8540.77万,5.99%,19.27亿,28.48亿
2015,,,17.31,,12.28,43.32%,1.15亿,61.00%,1.91,8.83亿,-4996.49万,9.44%,17.55亿,31.20亿
2014,,,6.84,,8.46,0.75%,7152.13万,230.63%,1.08,1.55亿,-1.64亿,9.66%,7.21亿,26.28亿
2013,,,5.23,,8.4,55.35%,-5474.94万,-474.53%,1.58,3.77亿,-2.87亿,2.16%,3.29亿,20.64亿
2012,,,5.48,,4.87,13.67%,1461.81万,-68.07%,1.53,9826.24万,8793.06万,2.77%,6.18亿,19.09亿
2011,,,5.64,,4.29,-39.03%,4578.36万,-54.27%,1.49,3303.31万,7574.06万,10.64%,5.44亿,16.68亿
2010,,,5.3,,7.03,759.42%,1.00亿,279.23%,2.68,1.63亿,3494.11万,14.28%,4.29亿,14.05亿
