报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,335.468,1.4103,237.87,11.9129,7.04,24.78%,2.29亿,25.27%,21.05,12.91亿,25.22亿,32.06%,30.07亿,4.80亿
2025,343.084,1.4103,243.27,13.2772,25.84,25.08%,8.21亿,21.91%,21.90,15.15亿,22.90亿,31.26%,31.30亿,4.92亿
2024,248.9,0.9739,255.57,12.0474,20.66,25.18%,6.73亿,26.08%,25.84,10.81亿,16.36亿,31.86%,25.55亿,3.99亿
2023,122.28,0.6686,182.89,7.4109,16.5,35.71%,5.34亿,49.13%,28.52,13.36亿,11.08亿,31.64%,19.62亿,3.28亿
2022,95.505,0.6667,143.25,7.854,12.16,46.74%,3.58亿,72.19%,26.45,11.32亿,6.86亿,27.97%,17.91亿,3.38亿
2021,86.638,0.6667,129.95,10.4509,8.29,72.85%,2.08亿,87.70%,26.67,12.23亿,4.05亿,23.51%,17.91亿,2.63亿
2020,,,,,4.79,18.68%,1.11亿,34.15%,9.21,1.20亿,2.39亿,21.73%,4.50亿,1.45亿
2019,,,,,4.04,67.08%,8257.49万,283.85%,6.99,7351.81万,1.40亿,19.33%,3.46亿,1.43亿
2018,,,,,2.42,57.84%,2151.20万,-37.61%,9.16,9075.79万,1.21亿,6.90%,2.71亿,8037.09万
2017,,,,,1.53,False,3448.26万,False,7.27,7938.28万,9995.81万,17.68%,2.14亿,4382.84万
