报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,37.679,2.6516,14.21,10.0806,0.93444,-1.43%,1016.23万,-31.64%,2.19,1.44亿,-2.87亿,7.71%,4.95亿,7100.28万
2025,36.725,2.6516,13.85,9.4652,3.88,2.72%,2434.60万,-11.20%,2.15,1.61亿,-2.98亿,3.81%,4.88亿,7770.79万
2024,31.925,2.6516,12.04,8.4682,3.77,-6.60%,2741.69万,-11.57%,2.05,1.07亿,-3.22亿,4.40%,4.68亿,7845.90万
2023,35.956,2.6516,13.56,8.9,4.04,7.13%,3100.58万,110.07%,1.96,1.05亿,-3.45亿,5.21%,4.56亿,7160.15万
2022,27.258,2.6516,10.28,7.2302,3.77,-22.84%,-3.08亿,-517.75%,1.83,1.26亿,-3.73亿,-86.85%,4.31亿,6167.74万
2021,49.134,2.6516,18.53,10.0479,4.89,11.91%,7368.70万,58.14%,2.96,1.59亿,-6542.20万,10.38%,7.48亿,1.41亿
2020,66.661,2.6516,25.14,15.2542,4.37,-0.21%,4659.49万,110.01%,2.75,1.56亿,-1.33亿,9.47%,7.17亿,1.27亿
2019,50.672,2.6516,19.11,11.5689,4.38,-4.49%,-4.65亿,-1117.19%,2.68,1.40亿,-1.79亿,-112.07%,7.04亿,9930.05万
2018,25.296,2.6516,9.54,5.5231,4.58,-0.46%,4574.65万,0.49%,4.35,1.05亿,2.82亿,7.66%,11.55亿,8711.79万
2017,,,23.79,,4.61,43.98%,4552.31万,-20.07%,4.39,2.81亿,2.51亿,10.60%,12.12亿,6452.65万
2016,,,33.16,,3.13,38.30%,5695.58万,-10.12%,5.22,3.25亿,2.44亿,20.07%,14.57亿,5267.14万
2015,,,56.34,,2.26,18.82%,6336.60万,26.47%,2.35,2.88亿,2.01亿,27.62%,6.21亿,1428.70万
2014,,,23.22,,1.9,12.97%,5010.31万,23.49%,4.30,2.27亿,1.57亿,26.32%,5.32亿,2060.43万
2013,,,14.6,,1.69,14.61%,4057.39万,9.57%,4.04,2.36亿,1.24亿,24.08%,4.83亿,2220.17万
2012,,,8.48,,1.47,14.40%,3703.15万,-8.39%,3.72,2.34亿,9924.41万,25.19%,4.54亿,1040.35万
2011,,,11.24,,1.29,25.23%,4042.25万,24.99%,7.08,2.72亿,8102.60万,31.45%,4.33亿,595.33万
2010,,,,,1.03,56.50%,3234.11万,124.33%,3.17,5975.37万,4599.23万,31.52%,1.45亿,189.51万
