报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,19.312,0.68,28.4,9.1021,0.530429,-0.47%,742.60万,17.48%,7.67,2.01亿,1.98亿,14.00%,5.22亿,4766.77万
2025,16.701,0.68,24.56,7.5914,2.2,8.05%,2886.69万,26.38%,7.56,1.46亿,1.90亿,13.14%,5.14亿,4247.01万
2024,11.295,0.68,16.61,5.564,2.03,1.50%,2284.12万,6.07%,7.29,7157.76万,1.74亿,11.23%,4.96亿,4567.81万
2023,15.966,0.68,23.48,7.983,2.0,1.79%,2153.38万,19.81%,7.20,8780.69万,1.60亿,10.75%,4.90亿,4300.81万
2022,12.505,0.68,18.39,6.3477,1.97,-6.60%,1797.30万,-42.53%,6.99,1.50亿,1.47亿,9.13%,4.75亿,4195.35万
2021,18.285,0.68,26.89,8.6659,2.11,16.91%,3127.50万,3.90%,7.02,2.28亿,1.51亿,14.85%,4.78亿,4359.75万
2020,,,,,1.8,-5.15%,3010.03万,-40.42%,4.64,2481.61万,1.21亿,16.70%,2.37亿,3536.12万
2019,,,,,1.9,26.20%,5052.05万,85.17%,4.95,3347.52万,1.39亿,26.59%,2.53亿,2857.03万
2018,,,,,1.51,12.13%,2728.32万,9.28%,4.26,4296.98万,1.09亿,18.12%,2.17亿,2574.74万
2017,,,,,1.34,14.69%,2496.69万,-9.70%,3.72,2453.42万,8392.06万,18.60%,1.90亿,2741.42万
2016,,,,,1.17,26.54%,2764.91万,12.62%,3.49,4784.25万,7187.37万,25.88%,1.75亿,2050.63万
2015,,,,,0.925,16.13%,2455.11万,43.31%,2.89,3182.69万,4716.73万,26.54%,1.48亿,1539.33万
2014,,,,,0.79653,-2.81%,1713.12万,-15.60%,2.71,3198.25万,4046.80万,21.51%,1.38亿,1193.95万
2013,,,,,0.819526,19.80%,2029.81万,3.75%,2.38,3796.80万,2509.77万,24.77%,1.21亿,1284.95万
2012,,,,,0.684065,False,1956.36万,False,2.02,3405.01万,888.06万,28.60%,1.03亿,1010.56万
