报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,126.12,1.2326,102.32,8.5216,3.7,11.45%,1.55亿,19.44%,34.22,20.81亿,16.03亿,41.22%,42.39亿,2.83亿
2025,112.98,1.2326,91.66,8.3627,13.51,11.96%,5.63亿,12.19%,33.06,21.03亿,14.49亿,41.07%,40.99亿,2.72亿
2024,133.244,1.2326,108.1,11.0484,12.06,1.61%,5.02亿,1.96%,30.76,21.71亿,10.85亿,40.85%,38.22亿,2.66亿
2023,102.982,0.8273,124.48,8.6758,11.87,32.43%,4.92亿,37.98%,46.46,29.67亿,10.95亿,41.04%,38.64亿,2.11亿
2022,85.836,0.7198,119.25,9.5692,8.97,30.95%,3.57亿,12.99%,23.88,9.77亿,7.74亿,39.27%,17.43亿,1.56亿
2021,111.677,0.7198,155.15,16.3032,6.85,45.59%,3.16亿,47.17%,20.76,12.43亿,5.68亿,45.79%,15.22亿,1.07亿
2020,112.512,0.7198,156.31,23.9387,4.7,40.91%,2.15亿,51.40%,17.14,10.51亿,3.17亿,45.64%,12.34亿,8205.71万
2019,65.675,0.7198,91.24,19.6632,3.34,44.39%,1.42亿,56.38%,14.81,8.89亿,1.64亿,42.48%,10.66亿,5629.20万
2018,,,,,2.31,39.96%,9064.79万,43.01%,4.00,4990.08万,5924.03万,39.22%,2.16亿,3372.15万
2017,,,,,1.65,31.76%,6338.62万,54.17%,3.48,3183.56万,6190.43万,38.38%,1.88亿,2589.81万
2016,,,,,1.25,False,4111.38万,False,2.29,2771.34万,495.97万,32.81%,1.23亿,2410.01万
