报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,180.986,30.9907,5.84,14.33,0.76%,3.21亿,13.80%,4.64,12.6299,56.4251,1.2586,PE；PB,17.38亿,28.04亿,22.83%,147.83亿,5.83亿,0.06,,中国环境保护集团有限公司
2026-03-31,180.986,30.9907,5.84,14.33,0.76%,3.21亿,13.80%,4.64,3.1575,56.4251,1.2586,PE；PB,17.38亿,28.04亿,22.83%,147.83亿,5.83亿,0.06,,中国环境保护集团有限公司
2025,207.638,30.9907,6.7,59.87,1.15%,8.71亿,43.89%,4.53,3.4681,23.8349,1.479,PE；PB,17.26亿,24.83亿,14.93%,144.47亿,5.62亿,0.12,,中国环境保护集团有限公司
2024,181.274,31.1467,5.82,59.19,-3.67%,6.05亿,-14.49%,4.37,3.0626,29.8921,1.3318,PE；PB,20.64亿,20.50亿,10.62%,139.51亿,5.43亿,0.06,,中国环境保护集团有限公司
2023,30.334,4.2724,7.1,61.45,-3.93%,7.08亿,17.41%,4.23,0.4936,25.6874,1.6785,PE；PB,56.04亿,16.54亿,12.20%,135.39亿,4.71亿,,,中国环境保护集团有限公司
2022,30.078,4.2724,7.04,63.96,-25.19%,6.03亿,355.41%,3.11,0.4703,29.3946,2.2637,PE；PB,22.62亿,9.46亿,-18.49%,109.09亿,5.35亿,,,中国环境保护集团有限公司
2021,30.377,4.2724,7.11,11.34,-39.79%,-2.36亿,51.81%,3.45,2.6787,,2.0609,PE；PB,7.53亿,-3.31亿,-20.61%,16.06亿,3.98亿,,,中国环境保护集团有限公司
2020,29.522,4.2724,6.91,18.84,-25.40%,-4.90亿,-1350.93%,4.01,1.567,,1.7232,PE；PB,5.49亿,-1.02亿,-27.73%,18.84亿,4.37亿,,,中国环境保护集团有限公司
2019,38.769,3.7567,10.32,25.25,38.29%,-3377.05万,-213.10%,5.16,1.5354,,2.0,PE；PB,8.40亿,3.88亿,-0.91%,24.04亿,9.04亿,,,中国环境保护集团有限公司
2018,30.58,3.4515,8.86,18.26,-3.98%,2985.91万,-60.70%,4.88,1.6747,102.4277,1.8156,PE；PB,2.74亿,4.22亿,1.91%,20.18亿,12.26亿,0.05,,中国环境保护集团有限公司
2017,,,16.57,19.01,44.51%,7597.86万,-15.74%,3.84,,75.284,4.3151,PE；PB,2.38亿,4.09亿,3.87%,15.05亿,8.42亿,,,中国环境保护集团有限公司
2016,,,15.44,13.16,10.29%,9017.29万,9.17%,3.62,,59.3846,4.2652,PE；PB,2.94亿,3.33亿,7.65%,14.28亿,8.61亿,0.05,,中国环境保护集团有限公司
2015,,,23.76,11.93,8.34%,8259.91万,871.84%,3.21,,99.2896,7.4019,PE；PB,4.11亿,2.55亿,4.73%,13.49亿,8.53亿,0.1,,中国环境保护集团有限公司
2014,,,11.92,2.67,11.92%,849.92万,-7.05%,6.47,,342.5287,1.8423,PE；PB,3.10亿,1.34亿,5.45%,9.23亿,8729.42万,0.1,,中国环境保护集团有限公司
2013,,,12.12,2.39,16.00%,914.37万,-28.39%,6.49,,161.8158,1.8675,PE；PB,4.38亿,1.39亿,5.05%,8.68亿,9152.97万,,,中国环境保护集团有限公司
2012,,,4.72,2.06,-28.23%,1276.83万,-67.82%,6.41,,47.2,0.7363,PE；PB,4.86亿,1.30亿,6.20%,7.82亿,8407.64万,0.15,,中国环境保护集团有限公司
2011,,,6.49,2.87,-5.10%,3967.19万,-19.68%,6.46,,19.6667,1.0046,PE；PB,5.26亿,1.37亿,13.76%,7.88亿,8662.60万,0.5,,中国环境保护集团有限公司
2010,,,10.47,3.03,14.48%,4939.15万,1.79%,12.76,,19.7547,0.8205,PE；PB,6.34亿,1.32亿,16.34%,7.79亿,6053.39万,,,中国环境保护集团有限公司
