报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,33.096,15.5381,2.13,1.73,4.24%,-3185.97万,-23.16%,0.02,19.1306,,106.5,PE；PB,3.63亿,-30.23亿,-18.66%,6.68亿,2.13亿,,20%: 最新年度净利润同比下降,新希望投资集团有限公司
2026-03-31,33.096,15.5381,2.13,1.73,4.24%,-3185.97万,-23.16%,0.02,4.7827,,106.5,PE；PB,3.63亿,-30.23亿,-18.66%,6.68亿,2.13亿,,,新希望投资集团有限公司
2025,39.933,15.5381,2.57,9.07,-13.74%,-2.27亿,24.86%,0.04,4.4028,,64.25,PE；PB,3.94亿,-29.91亿,-27.95%,7.00亿,2.22亿,,,新希望投资集团有限公司
2024,44.284,15.5381,2.85,10.51,43.64%,-3.02亿,69.46%,0.06,4.2135,,47.5,PE；PB,5.47亿,-27.64亿,-33.92%,7.63亿,2.19亿,,,新希望投资集团有限公司
2023,42.396,15.7023,2.7,7.32,-45.97%,-9.90亿,-79.26%,0.18,5.7918,,15.0,PE；PB,7.33亿,-24.62亿,-141.89%,10.01亿,2.77亿,,,新希望投资集团有限公司
2022,50.269,15.7091,3.2,13.55,-42.16%,-5.52亿,-1432.27%,0.78,3.7099,,4.1026,PE；PB,5.85亿,-14.72亿,-41.70%,15.66亿,2.61亿,,,新希望投资集团有限公司
2021,61.013,15.6443,3.9,23.42,-4.44%,-3603.39万,93.19%,1.18,2.6052,,3.3051,PE；PB,9.05亿,-9.20亿,-1.24%,21.11亿,2.69亿,,,新希望投资集团有限公司
2020,52.408,15.6443,3.35,24.51,17.53%,-5.29亿,-1592.43%,1.17,2.1382,,2.8632,PE；PB,11.85亿,-8.87亿,-21.74%,21.33亿,1.24亿,,,新希望投资集团有限公司
2019,54.911,15.6443,3.51,20.85,-15.81%,3544.24万,102.74%,1.55,2.6336,175.5,2.2645,PE；PB,8.33亿,-3.31亿,1.65%,27.32亿,53.51亿,,,新希望投资集团有限公司
2018,36.816,10.4295,3.53,24.77,-10.38%,-12.95亿,-495.25%,1.53,1.4863,,2.3072,PE；PB,6.16亿,-6.03亿,-52.43%,26.89亿,41.14亿,0.03,,新希望投资集团有限公司
2017,,,17.94,27.64,37.35%,3.28亿,100.14%,3.56,,56.0625,5.0393,PE；PB,6.25亿,7.24亿,11.83%,38.67亿,36.27亿,0.05,,新希望投资集团有限公司
2016,,,18.22,20.12,127.53%,1.64亿,60.76%,5.63,,55.2121,3.2362,PE；PB,8.82亿,4.40亿,8.20%,29.65亿,16.97亿,0.02,,新希望投资集团有限公司
2015,,,15.46,8.84,17.95%,1.02亿,60.31%,2.75,,70.2727,5.6218,PE；PB,2.12亿,2.87亿,11.70%,11.80亿,1.76亿,0.02,,新希望投资集团有限公司
2014,,,5.78,7.5,66.48%,6354.25万,123.70%,6.23,,34.0,0.9278,PE；PB,1.56亿,1.91亿,10.65%,10.46亿,1.43亿,0.05,,新希望投资集团有限公司
2013,,,1.85,4.5,9.50%,2840.56万,-26.53%,4.69,,8.4091,0.3945,PE；PB,1.73亿,1.43亿,6.71%,6.18亿,9065.48万,0.06999999999999999,,新希望投资集团有限公司
2012,,,1.26,2.94,-5.85%,3866.07万,-16.57%,5.92,,3.8182,0.2128,PE；PB,2.44亿,1.23亿,13.14%,5.30亿,8528.49万,0.12,,新希望投资集团有限公司
2011,,,1.41,3.12,30.53%,4633.67万,18.55%,8.9,,2.2031,0.1584,PE；PB,3.31亿,9470.91万,14.83%,4.99亿,7781.19万,,,新希望投资集团有限公司
2010,,,,2.39,36.61%,3908.56万,34.72%,3.07,,,,PE；PB,4676.29万,5300.61万,16.33%,1.29亿,5982.37万,,,新希望投资集团有限公司
