报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,59.097,3.7498,15.76,0.180706,0.17%,475.05万,4.70%,0.34,327.034,1240.9449,46.3529,PE；PB,2.54亿,-6.57亿,26.29%,1.27亿,70.45万,,,武汉葛化集团有限公司
2026-03-31,59.097,3.7498,15.76,0.180706,0.17%,475.05万,4.70%,0.34,81.7585,1240.9449,46.3529,PE；PB,2.54亿,-6.57亿,26.29%,1.27亿,70.45万,,,武汉葛化集团有限公司
2025,45.148,3.7498,12.04,0.81564,7.70%,1902.53万,48.48%,0.33,55.3529,237.4753,36.4848,PE；PB,2.55亿,-6.61亿,23.33%,1.22亿,71.53万,,,武汉葛化集团有限公司
2024,36.036,3.7498,9.61,0.7573,13.71%,1281.31万,5.38%,0.27,47.5848,280.9942,35.5926,PE；PB,1.86亿,-6.80亿,16.92%,1.03亿,65.11万,,,武汉葛化集团有限公司
2023,39.448,3.7498,10.52,0.665971,30.15%,1215.93万,14.00%,0.24,59.2338,324.6914,43.8333,PE；PB,1.37亿,-6.93亿,18.26%,9015.14万,52.83万,,,武汉葛化集团有限公司
2022,30.748,3.7498,8.2,0.511688,-3.43%,1066.63万,54.11%,0.21,60.0913,288.7324,39.0476,PE；PB,1.02亿,-7.05亿,20.85%,7799.21万,62.41万,,,武汉葛化集团有限公司
2021,23.549,3.7498,6.28,0.529873,72.77%,692.14万,30.89%,0.18,44.4427,339.4595,34.8889,PE；PB,6989.89万,-7.16亿,13.06%,6732.58万,47.01万,,,武汉葛化集团有限公司
2020,19.649,3.7498,5.24,0.306686,32.34%,528.82万,71.46%,0.16,64.0688,371.6312,32.75,PE；PB,3758.48万,-7.23亿,17.24%,6040.44万,52.86万,,,武汉葛化集团有限公司
2019,20.811,3.7498,5.55,0.231744,-37.91%,308.42万,-39.44%,0.15,89.8017,676.8293,37.0,PE；PB,2482.43万,-7.28亿,13.31%,5560.18万,516.73万,,,武汉葛化集团有限公司
2018,14.624,3.7498,3.9,0.373234,-36.08%,509.25万,-0.48%,0.14,39.1819,278.5714,27.8571,PE；PB,2433.16万,-7.31亿,13.65%,5172.24万,739.39万,,,武汉葛化集团有限公司
2017,,,6.01,0.583874,161.35%,511.71万,185.56%,0.13,,429.2857,46.2308,PE；PB,2977.86万,-7.36亿,9.03%,4976.87万,259.87万,,,武汉葛化集团有限公司
2016,,,11.57,0.223406,7.57%,179.19万,-71.61%,0.12,,2314.0,96.4167,PE；PB,7089.47万,-7.41亿,8.04%,4562.16万,106.50万,,,武汉葛化集团有限公司
2015,,,14.23,0.207689,5.09%,631.21万,384.48%,0.11,,711.5,129.3636,PE；PB,6137.12万,-7.43亿,30.54%,4382.54万,327.15万,,,武汉葛化集团有限公司
2014,,,7.72,0.197627,-38.23%,130.29万,-99.75%,0.1,,2573.3333,77.2,PE；PB,5252.09万,-7.49亿,6.67%,3748.35万,76.05万,,,武汉葛化集团有限公司
2013,,,5.05,0.319963,-88.25%,5.16亿,172.01%,0.09,,3.6594,56.1111,PE；PB,8531.41万,-7.50亿,1611.85%,3490.53万,28.77万,,,武汉葛化集团有限公司
2012,,,3.5,2.72,-72.52%,-7.16亿,-221.04%,-1.28,,,,PE；PB,1749.74万,-12.66亿,-263.04%,-4.81亿,3710.28万,,,武汉葛化集团有限公司
2011,,,3.19,9.91,6.56%,-2.23亿,-5765.56%,0.63,,,5.0635,PE；PB,6791.34万,-5.50亿,-22.51%,2.35亿,5040.20万,,,武汉葛化集团有限公司
2010,,,5.84,9.3,36.78%,393.76万,101.99%,1.22,,556.1905,4.7869,PE；PB,1.21亿,-3.27亿,0.42%,4.58亿,9867.76万,,,武汉葛化集团有限公司
