报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-11,82.953,10.6624,7.78,3.87,-13.21%,-176.56万,35.53%,8.54,21.4349,,0.911,PE；PB,16.73亿,42.36亿,-0.99%,99.04亿,49.07亿,,20%: 最新年度营业收入下滑,湖北省建设投资集团有限公司
2026-03-31,82.953,10.6624,7.78,3.87,-13.21%,-176.56万,35.53%,8.54,5.3587,,0.911,PE；PB,16.73亿,42.36亿,-0.99%,99.04亿,49.07亿,,,湖北省建设投资集团有限公司
2025,96.815,10.6624,9.08,37.5,11.37%,2.76亿,-47.70%,8.55,2.5817,35.0579,1.062,PE；PB,21.85亿,42.37亿,8.22%,99.15亿,45.54亿,0.16499999999999998,,湖北省建设投资集团有限公司
2024,97.881,10.6624,9.18,33.67,-77.05%,5.28亿,-51.07%,8.31,2.9071,19.0023,1.1047,PE；PB,29.75亿,41.37亿,16.77%,95.92亿,41.43亿,0.15,,湖北省建设投资集团有限公司
2023,82.824,7.9562,10.41,146.73,4.91%,10.79亿,86.52%,8.01,0.5645,8.599,1.2996,PE；PB,29.06亿,38.23亿,9.09%,98.39亿,40.08亿,0.126,,湖北省建设投资集团有限公司
2022,41.369,7.9555,5.2,139.86,15.21%,5.79亿,8.50%,7.75,0.2958,7.5658,0.671,PE；PB,56.68亿,30.48亿,5.02%,99.61亿,30.07亿,0.21000000000000002,,湖北省建设投资集团有限公司
2021,39.376,7.9547,4.95,121.4,14.60%,5.33亿,-22.13%,7.35,0.3243,7.3837,0.6735,PE；PB,37.69亿,26.68亿,5.79%,82.39亿,31.89亿,0.11000000000000001,,湖北省建设投资集团有限公司
2020,37.615,7.538,4.99,105.94,12.42%,6.85亿,274.02%,6.77,0.3551,5.7297,0.7371,PE；PB,44.71亿,22.44亿,7.19%,70.57亿,39.95亿,0.025,,湖北省建设投资集团有限公司
2019,34.765,7.2578,4.79,94.23,8.41%,1.83亿,-45.84%,5.99,0.3689,21.8422,0.7997,PE；PB,31.61亿,16.21亿,2.58%,59.42亿,82.37亿,0.025,,湖北省建设投资集团有限公司
2018,40.716,7.2578,5.61,86.93,13.88%,3.38亿,-63.42%,5.27,0.4684,12.7096,1.0645,PE；PB,23.94亿,15.23亿,4.87%,51.02亿,93.33亿,0.16999999999999998,,湖北省建设投资集团有限公司
2017,,,8.12,76.33,24.84%,9.24亿,534.51%,5.03,,5.6408,1.6143,PE；PB,28.27亿,13.26亿,12.75%,42.75亿,107.81亿,,,湖北省建设投资集团有限公司
2016,,,7.18,61.14,-1.36%,1.46亿,3.95%,2.96,,31.2718,2.4257,PE；PB,19.62亿,4.35亿,2.56%,22.23亿,102.84亿,,,湖北省建设投资集团有限公司
2015,,,10.57,61.98,-16.82%,1.40亿,-52.62%,2.7,,47.8497,3.9148,PE；PB,16.60亿,2.89亿,2.57%,20.09亿,81.06亿,,,湖北省建设投资集团有限公司
2014,,,7.3,74.51,46.93%,2.96亿,163.74%,2.39,,15.6619,3.0544,PE；PB,13.57亿,1.53亿,3.98%,16.71亿,55.95亿,,,湖北省建设投资集团有限公司
2013,,,4.93,50.71,35.43%,-4.64亿,-3165.79%,1.86,,,2.6505,PE；PB,18.81亿,-1.42亿,-9.20%,13.15亿,49.13亿,,,湖北省建设投资集团有限公司
2012,,,4.85,37.45,2.18%,1512.86万,-82.79%,2.27,,190.1961,2.1366,PE；PB,8.78亿,3.21亿,0.39%,14.03亿,29.09亿,,,湖北省建设投资集团有限公司
2011,,,7.68,36.65,-27.31%,8789.99万,399.82%,1.79,,51.752,4.2905,PE；PB,7.10亿,3.09亿,1.58%,13.34亿,14.95亿,,,湖北省建设投资集团有限公司
2010,,,8.42,9.09,176.70%,1758.64万,-75.31%,1.82,,210.5,4.6264,PE；PB,4.55亿,2.13亿,5.77%,9.26亿,5.00亿,0.1,,湖北省建设投资集团有限公司
