报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,49.972,2.6,19.22,1.9767,18.96,1.66%,3019.76万,-63.79%,8.59,2.03亿,11.49亿,1.59%,22.34亿,1.38亿
2024,63.336,2.6,24.36,2.5084,25.25,5.14%,1.00亿,-67.09%,8.60,1.50亿,11.50亿,3.96%,22.35亿,1.21亿
2023,76.986,2.6,29.61,3.2064,24.01,43.76%,3.04亿,224.91%,8.62,1.23亿,11.65亿,12.66%,22.41亿,1.15亿
2022,93.938,2.6,36.13,5.625,16.7,3.86%,9359.85万,-35.03%,7.64,4.91亿,8.95亿,5.60%,19.86亿,9949.42万
2021,45.448,2.6,17.48,2.8264,16.08,24.11%,1.44亿,-22.17%,7.56,7.94亿,8.76亿,8.96%,19.65亿,9926.29万
2020,34.86,2.0,17.43,2.6898,12.96,-11.41%,1.85亿,-6.32%,9.53,10.53亿,8.29亿,14.28%,19.06亿,1.01亿
2019,,,,,14.63,-1.78%,1.98亿,-1.35%,6.57,2.70亿,6.61亿,13.51%,9.86亿,9011.64万
2018,,,,,14.89,3.73%,2.00亿,25.95%,5.25,2.41亿,4.81亿,13.45%,7.88亿,6529.78万
2017,,,,,14.36,12.85%,1.59亿,28.66%,3.92,1.07亿,2.97亿,11.08%,5.88亿,5208.59万
2016,,,,,12.72,9.61%,1.24亿,293.22%,2.86,4779.94万,1.50亿,9.72%,4.29亿,5144.43万
2015,,,,,11.61,8.66%,3143.44万,-56.26%,2.03,8964.57万,3505.82万,2.71%,3.05亿,3416.16万
2014,,,,,10.68,23.92%,7186.16万,105.91%,3.14,4369.53万,9428.63万,6.73%,1.68亿,3468.38万
2013,,,,,8.62,False,3489.98万,False,2.63,4020.15万,7179.37万,4.05%,1.41亿,2518.59万
