报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,198.147,5.4168,36.58,19.7358,7.53,-24.46%,1.35亿,-56.81%,10.71,23.34亿,39.00亿,17.53%,58.30亿,10.16亿
2024,154.704,5.4168,28.56,12.7855,12.1,-83.15%,3.34亿,-93.38%,10.65,25.41亿,38.67亿,27.33%,58.00亿,9.85亿
2023,191.515,3.6128,53.01,2.6659,71.84,258.46%,50.39亿,378.92%,20.84,34.89亿,55.68亿,70.31%,75.65亿,7.48亿
2022,282.954,3.6128,78.32,14.1195,20.04,108.62%,10.52亿,274.48%,9.04,9.00亿,18.08亿,52.81%,32.85亿,4.47亿
2021,132.537,3.5315,37.53,13.7916,9.61,48.81%,2.81亿,49.37%,6.12,5.72亿,9.43亿,29.25%,21.80亿,3.60亿
2020,48.92,3.5296,13.86,7.5728,6.46,3.73%,1.88亿,15.31%,5.46,6.82亿,7.47亿,29.14%,19.47亿,3.06亿
2019,37.103,3.373,11.0,5.9651,6.22,-1.73%,1.63亿,14.60%,4.39,6.88亿,6.27亿,26.21%,15.39亿,2.20亿
2018,21.486,3.373,6.37,3.3943,6.33,12.46%,1.42亿,32.05%,4.18,2.53亿,5.24亿,22.48%,14.08亿,1.48亿
2017,,,9.01,,5.63,26.09%,1.08亿,33.19%,3.84,1.80亿,4.29亿,19.14%,12.95亿,1.15亿
2016,,,8.56,,4.47,9.26%,8093.75万,12.03%,5.33,1.37亿,3.55亿,18.12%,11.99亿,1.19亿
2015,,,9.08,,4.09,14.92%,7224.89万,11.70%,5.08,1.20亿,3.05亿,17.68%,11.37亿,1.19亿
2014,,,6.9,,3.56,4.91%,6468.26万,-17.33%,5.26,5.60亿,3.52亿,18.19%,11.76亿,1.31亿
2013,,,,,3.39,5.80%,7824.07万,-15.89%,4.65,2.04亿,2.94亿,23.08%,7.81亿,1.10亿
2012,,,,,3.2,-20.90%,9301.67万,-36.31%,4.19,1.74亿,2.23亿,29.03%,7.02亿,1.06亿
2011,,,,,4.05,18.07%,1.46亿,61.70%,3.63,1.70亿,1.39亿,36.05%,6.09亿,9820.51万
2010,,,,,3.43,116.18%,9031.65万,170.23%,2.82,2.20亿,1621.14万,30.89%,4.73亿,6326.71万
