报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,112.537,10.5372,10.68,0.6054,139.42,14.65%,6.86亿,10.71%,10.23,28.90亿,61.78亿,4.97%,110.02亿,11.27亿
2024,110.064,10.6035,10.38,0.641,171.72,9.89%,8.40亿,14.24%,9.83,46.70亿,57.46亿,5.06%,106.00亿,11.46亿
2023,122.152,10.6035,11.52,0.7817,156.27,19.99%,7.36亿,23.96%,9.20,43.48亿,51.07亿,4.73%,99.10亿,11.17亿
2022,155.871,10.6035,14.7,1.1968,130.24,22.97%,5.94亿,15.72%,8.63,31.67亿,45.15亿,4.37%,93.11亿,11.64亿
2021,204.011,10.6035,19.24,1.9263,105.91,22.42%,5.13亿,17.25%,8.17,20.60亿,40.39亿,4.27%,85.75亿,13.90亿
2020,215.463,10.6035,20.32,2.4906,86.51,42.07%,4.37亿,52.82%,7.83,23.05亿,37.26亿,4.73%,82.91亿,15.75亿
2019,202.421,10.6035,19.09,3.3304,60.78,-8.68%,2.86亿,-66.59%,7.53,24.05亿,34.37亿,4.44%,80.02亿,16.58亿
2018,45.62,6.6696,6.84,0.6854,66.56,12.94%,8.57亿,468.85%,7.26,22.07亿,33.82亿,12.38%,48.85亿,17.79亿
2017,,,8.77,,58.93,-6.88%,1.51亿,-6.74%,6.26,20.71亿,26.55亿,-0.59%,45.99亿,51.28亿
2016,,,10.99,,63.29,14.57%,1.61亿,-59.75%,6.12,19.58亿,25.51亿,2.17%,47.28亿,63.68亿
2015,,,10.71,,55.19,-11.36%,4.01亿,-18.53%,5.93,14.69亿,24.53亿,6.72%,46.95亿,106.20亿
2014,,,7.92,,62.26,0.03%,4.92亿,5.45%,5.26,8.92亿,21.90亿,7.70%,41.55亿,110.61亿
2013,,,5.17,,62.25,48.72%,4.67亿,12.70%,4.86,13.93亿,18.81亿,8.02%,41.13亿,89.90亿
2012,,,6.16,,41.85,12.94%,4.14亿,-19.89%,4.38,14.36亿,15.03亿,10.41%,40.36亿,64.76亿
2011,,,2.59,,37.06,-5.45%,5.17亿,92.12%,7.78,9.16亿,11.62亿,13.51%,34.00亿,52.69亿
2010,,,3.34,,39.19,123.74%,2.69亿,328.33%,8.90,11.38亿,6.87亿,7.54%,23.62亿,36.55亿
