报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,15.36,1.0535,14.58,3.802,1.01,49.28%,-545.66万,11.11%,5.72,8694.99万,9293.23万,-3.37%,7.28亿,1.86亿
2025,22.692,1.0535,21.54,7.8519,2.89,-33.41%,-9011.59万,-361.12%,5.77,477.64万,9838.90万,-32.18%,6.14亿,1.40亿
2024,11.731,0.7728,15.18,2.703,4.34,1.76%,3451.16万,-37.42%,8.99,2360.00万,1.91亿,7.85%,7.08亿,8896.72万
2023,9.691,0.7728,12.54,2.2749,4.26,23.52%,5514.60万,-2.70%,8.72,2543.41万,1.74亿,12.93%,6.86亿,1.03亿
2022,5.846,0.7672,7.62,1.6945,3.45,30.99%,5667.76万,42.98%,8.08,1.28亿,1.39亿,16.45%,6.26亿,9632.26万
2021,9.964,0.7278,13.69,3.7886,2.63,30.78%,3964.14万,36.41%,10.67,2.51亿,9896.36万,15.21%,5.79亿,9869.52万
2020,,,,,2.01,3.70%,2906.09万,-7.36%,5.42,2833.61万,6124.69万,14.53%,2.88亿,6001.44万
2019,,,,,1.94,26.72%,3136.90万,136.03%,4.53,917.46万,3760.17万,16.12%,2.30亿,4348.42万
2018,,,,,1.53,35.98%,1329.04万,6443.23%,3.99,2621.82万,1323.99万,8.40%,2.03亿,4533.65万
2017,,,,,1.13,41.66%,20.31万,-92.42%,3.84,1163.79万,405.48万,9.84%,1.57亿,3828.80万
2016,,,,,0.804764,-9.50%,267.79万,-7.61%,3.65,473.11万,1601.77万,2.25%,1.68亿,2947.57万
2015,,,,,0.889275,-11.34%,289.85万,-75.79%,3.59,1193.11万,1601.77万,2.55%,1.66亿,3426.60万
2014,,,,,1.0,-26.82%,1197.44万,30.32%,3.60,2443.46万,1503.09万,12.00%,1.66亿,3660.14万
2013,,,,,1.37,-16.21%,918.88万,-56.49%,3.41,2943.94万,745.58万,6.70%,1.53亿,3546.25万
2012,,,,,1.64,False,2111.64万,False,6.47,4343.93万,3805.57万,12.91%,1.44亿,3799.44万
