报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,914.94,28.6008,31.99,0.8173,279.85,34.61%,7.88亿,126.06%,5.43,93.12亿,126.39亿,3.43%,181.80亿,453.06亿
2025,703.58,28.6008,24.6,0.7272,967.48,22.43%,16.86亿,7.19%,5.16,90.82亿,118.51亿,2.24%,174.83亿,435.68亿
2024,793.386,28.6008,27.74,1.004,790.24,2.22%,15.72亿,-25.23%,4.66,77.35亿,104.31亿,2.51%,161.15亿,368.47亿
2023,548.563,28.6008,19.18,0.7096,773.08,4.39%,21.03亿,-2.54%,11.87,150.25亿,129.88亿,4.77%,400.43亿,279.35亿
2022,553.139,28.6008,19.34,0.7469,740.58,9.49%,21.58亿,0.48%,11.13,120.98亿,109.01亿,5.05%,378.28亿,202.75亿
2021,644.376,28.6008,22.53,0.9527,676.38,12.57%,21.48亿,18.51%,10.48,101.01亿,90.57亿,5.61%,356.68亿,184.24亿
2020,574.018,28.6008,20.07,0.9554,600.84,10.36%,18.12亿,-1.69%,10.40,114.77亿,72.05亿,5.43%,330.66亿,96.44亿
2019,451.075,20.4291,22.08,0.8338,540.99,11.92%,18.43亿,8.08%,13.80,106.26亿,59.00亿,5.68%,323.59亿,79.05亿
2018,226.763,14.5922,15.54,0.4691,483.38,23.63%,17.06亿,8.97%,18.20,58.95亿,41.65亿,6.07%,305.18亿,58.45亿
2017,,,25.5,,390.72,41.00%,15.65亿,92.08%,24.13,41.38亿,26.78亿,6.73%,289.29亿,50.47亿
2016,,,20.28,,277.1,107.56%,8.15亿,435.52%,22.84,40.16亿,12.36亿,4.31%,270.90亿,30.20亿
2015,,,34.75,,133.5,19.78%,1.52亿,20.93%,11.57,7.82亿,4.60亿,1.52%,26.88亿,11.61亿
2014,,,10.27,,111.45,30.81%,1.26亿,24.64%,8.63,6.52亿,3.42亿,1.55%,20.98亿,8.23亿
2013,,,9.7,,85.2,30.40%,1.01亿,39.59%,4.95,4.69亿,2.33亿,1.65%,12.96亿,5.46亿
2012,,,3.69,,65.34,22.93%,7231.56万,68.05%,4.58,4.57亿,1.53亿,1.36%,11.78亿,4.72亿
2011,,,4.2,,53.15,22.03%,4303.12万,29.53%,3.89,4.21亿,9987.20万,0.84%,8.91亿,3.33亿
2010,,,5.1,,43.56,6.30%,3322.16万,3.86%,3.85,2.61亿,7666.86万,0.82%,8.82亿,2.73亿
