报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,145.358,3.128,46.47,4.8843,7.44,23.13%,8518.42万,16.86%,7.20,4.95亿,14.73亿,11.51%,22.59亿,7.52亿
2025,119.74,3.128,38.28,3.4577,34.63,14.05%,4.76亿,10.99%,6.93,6.92亿,13.88亿,13.70%,21.75亿,6.40亿
2024,82.563,3.1109,26.54,2.7195,30.36,14.53%,4.29亿,6.49%,5.84,8.97亿,11.15亿,13.98%,18.19亿,7.01亿
2023,90.096,3.0929,29.13,3.3986,26.51,76.37%,4.03亿,80.20%,4.70,8.05亿,8.31亿,15.13%,14.55亿,7.27亿
2022,72.259,2.0528,35.2,4.8077,15.03,47.16%,2.24亿,97.04%,5.18,4.98亿,5.18亿,14.87%,10.62亿,4.83亿
2021,48.61,2.0528,23.68,4.761,10.21,32.41%,1.13亿,6.93%,4.12,2.97亿,3.42亿,11.11%,8.46亿,2.72亿
2020,16.162,1.3685,11.81,2.0962,7.71,21.31%,1.06亿,70.99%,5.52,3.64亿,2.65亿,13.76%,7.55亿,1.43亿
2019,8.348,1.3685,6.1,1.3126,6.36,19.69%,6205.06万,27.99%,4.84,4.35亿,1.84亿,9.76%,6.62亿,1.12亿
2018,8.594,1.3685,6.28,1.6185,5.31,17.72%,4848.16万,5.36%,4.46,1.43亿,1.43亿,9.13%,6.10亿,1.16亿
2017,,,9.65,,4.51,1.03%,4601.48万,-27.95%,6.41,2.68亿,1.27亿,10.20%,5.85亿,1.01亿
2016,,,,,4.47,45.82%,6386.16万,48.50%,3.68,9376.00万,9847.30万,14.30%,2.52亿,9401.86万
2015,,,,,3.06,95.54%,4300.53万,37.69%,2.70,6309.05万,4099.76万,14.04%,1.85亿,6238.79万
2014,,,,,1.57,23.19%,3123.33万,41.81%,1.76,4739.84万,2990.02万,19.94%,9685.04万,2380.81万
2013,,,,,1.27,82.95%,2202.49万,51.83%,4.82,1833.05万,4317.83万,17.32%,6561.70万,1765.35万
2012,,,,,0.695044,False,1450.65万,False,3.08,906.86万,2335.60万,20.87%,3999.59万,846.16万
