报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,28.325,0.6804,41.63,0.158411,-49.65%,-873.24万,-872.86%,6.59,178.807,,6.3171,PS；PE,8659.95万,-775.66万,-55.70%,4.47亿,5641.58万,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,苏州工业园区启辰衡远股权投资合伙企业(有限合伙)
2026-03-31,28.325,0.6804,41.63,0.158411,-49.65%,-873.24万,-872.86%,6.59,44.7018,,6.3171,PS；PE,8659.95万,-775.66万,-55.70%,4.47亿,5641.58万,,,苏州工业园区启辰衡远股权投资合伙企业(有限合伙)
2025,37.551,0.6804,55.19,1.6,-2.12%,-2793.01万,52.91%,6.72,23.4694,,8.2128,PS；PE,9462.26万,97.58万,-17.50%,4.56亿,5652.25万,,,苏州工业园区启辰衡远股权投资合伙企业(有限合伙)
2024,20.623,0.6804,30.31,1.64,-25.61%,-5930.62万,-18.44%,7.13,12.575,,4.2511,PS；PE,8300.01万,2890.59万,-36.96%,4.84亿,9358.97万,,,苏州工业园区启辰衡远股权投资合伙企业(有限合伙)
2023,21.359,0.6785,31.48,2.2,-33.22%,-5007.37万,-488.37%,8.01,9.7086,,3.9301,PS；PE,7942.98万,8821.21万,-22.73%,5.45亿,8055.58万,,,苏州工业园区启辰衡远股权投资合伙企业(有限合伙)
2022,13.869,0.6785,20.44,3.29,41.52%,-851.05万,77.16%,8.77,4.2155,,2.3307,PS；PE,1.14亿,1.39亿,-2.74%,5.95亿,1.11亿,,,苏州工业园区启辰衡远股权投资合伙企业(有限合伙)
2021,18.727,0.6785,27.6,2.33,7.76%,-3726.75万,-1275.59%,8.87,8.0373,,3.1116,PS；PE,8965.27万,1.47亿,-16.22%,6.02亿,1.53亿,,,苏州工业园区启辰衡远股权投资合伙企业(有限合伙)
2020,24.684,0.6785,36.38,2.16,-53.93%,317.01万,-95.75%,9.38,11.4278,727.6,3.8785,PS；PE,1.76亿,1.84亿,1.22%,6.37亿,1.01亿,0.7,,苏州工业园区启辰衡远股权投资合伙企业(有限合伙)
2019,36.388,0.6785,53.63,4.69,28.33%,7454.59万,27.96%,10.03,7.7586,36.483,5.347,PS；PE,3.89亿,2.31亿,15.95%,6.81亿,7600.74万,,,苏州工业园区启辰衡远股权投资合伙企业(有限合伙)
2018,,,,3.65,12.38%,5825.59万,22.06%,6.8,,,,PS；PE,1.66亿,1.63亿,15.97%,3.46亿,6169.42万,,,苏州工业园区启辰衡远股权投资合伙企业(有限合伙)
2017,,,,3.25,25.06%,4772.88万,22.88%,5.65,,,,PS；PE,1.42亿,1.10亿,14.62%,2.87亿,5129.97万,,,苏州工业园区启辰衡远股权投资合伙企业(有限合伙)
2016,,,,2.6,10.92%,3884.28万,-6.46%,4.91,,,,PS；PE,8713.75万,7809.31万,14.87%,2.50亿,6252.08万,,,苏州工业园区启辰衡远股权投资合伙企业(有限合伙)
2015,,,,2.34,50.98%,4152.40万,70.65%,3.49,,,,PS；PE,5529.69万,5724.05万,17.68%,1.62亿,3332.37万,,,苏州工业园区启辰衡远股权投资合伙企业(有限合伙)
2014,,,,1.55,36.94%,2433.29万,27.54%,1.79,,,,PS；PE,3261.39万,1919.68万,15.66%,7473.55万,2373.21万,,,苏州工业园区启辰衡远股权投资合伙企业(有限合伙)
2013,,,,1.13,51.40%,1907.86万,137.20%,2.04,,,,PS；PE,1441.62万,1793.17万,16.83%,4080.63万,1963.78万,,,苏州工业园区启辰衡远股权投资合伙企业(有限合伙)
2012,,,,0.748779,False,804.34万,False,3.49,,,,PS；PE,1125.60万,1146.63万,10.74%,1747.03万,555.32万,,,苏州工业园区启辰衡远股权投资合伙企业(有限合伙)
