报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,49.934,7.6119,6.56,0.137104,-10.61%,997.35万,51.77%,2.25,364.2053,500.7634,2.9156,PS；PE,1597.97万,8.29亿,72.74%,17.16亿,False,,20%: 最新年度营业收入下滑,杨文江
2026-03-31,49.934,7.6119,6.56,0.137104,-10.61%,997.35万,51.77%,2.25,91.0513,500.7634,2.9156,PS；PE,1597.97万,8.29亿,72.74%,17.16亿,False,,,杨文江
2025,71.628,7.6119,9.41,0.588828,-11.95%,1294.76万,18.71%,2.24,121.645,553.5294,4.2009,PS；PE,1911.98万,8.19亿,21.99%,17.06亿,False,0.007,,杨文江
2024,34.254,7.6119,4.5,0.668747,-4.55%,1090.69万,-29.40%,2.23,51.2212,314.6853,2.0179,PS；PE,1.60亿,8.11亿,16.31%,16.98亿,False,0.014000000000000002,,杨文江
2023,33.645,7.6119,4.42,0.70059,2.94%,1544.87万,-71.48%,2.23,48.0238,217.734,1.9821,PS；PE,2.23亿,8.11亿,22.05%,16.98亿,168.91万,,,杨文江
2022,23.521,7.6119,3.09,0.680573,-20.76%,5416.68万,185.72%,2.21,34.5606,43.3989,1.3982,PS；PE,5.94亿,7.99亿,79.59%,16.82亿,289.60万,0.01,,杨文江
2021,49.934,7.6119,6.56,0.858853,-52.90%,-6318.93万,-188.06%,2.15,58.1403,,3.0512,PS；PE,4.72亿,7.58亿,-73.57%,16.34亿,402.73万,0.01,,杨文江
2020,40.8,7.6119,5.36,1.82,-14.81%,7175.69万,9.30%,2.24,22.4176,56.8399,2.3929,PS；PE,5.83亿,8.28亿,39.35%,17.05亿,1383.34万,,,杨文江
2019,41.485,7.6119,5.45,2.14,-45.72%,6565.17万,169.24%,2.15,19.3855,63.2251,2.5349,PS；PE,5.76亿,7.78亿,31.44%,16.35亿,3791.97万,,,杨文江
2018,23.901,7.6119,3.14,3.94,-30.81%,-9481.76万,-788.73%,2.08,6.0662,,1.5096,PS；PE,4.73亿,7.33亿,-24.05%,15.84亿,6646.61万,0.015,,杨文江
2017,,,4.91,5.7,-26.10%,1376.70万,-40.78%,2.22,,271.2707,2.2117,PS；PE,4.83亿,8.41亿,2.42%,16.91亿,1.47亿,,,杨文江
2016,,,7.54,7.71,-29.72%,2324.62万,-66.53%,2.2,,247.2131,3.4273,PS；PE,3.92亿,8.34亿,3.02%,16.77亿,2.69亿,,,杨文江
2015,,,10.69,10.97,12.89%,6944.68万,-47.39%,2.17,,118.7778,4.9263,PS；PE,4.53亿,8.14亿,6.33%,16.54亿,3.71亿,0.033,,杨文江
2014,,,6.83,9.72,14.50%,1.32亿,6.13%,2.11,,40.1765,3.237,PS；PE,2.90亿,7.76亿,13.59%,16.09亿,2.72亿,0.01,,杨文江
2013,,,5.33,8.49,13.17%,1.24亿,0.26%,1.97,,33.3125,2.7056,PS；PE,1.97亿,6.56亿,14.66%,15.01亿,2.55亿,0.01,,杨文江
2012,,,3.85,7.5,1.14%,1.24亿,-30.62%,2.35,,24.0625,1.6383,PS；PE,2.98亿,5.40亿,16.54%,13.76亿,3.30亿,0.05,,杨文江
2011,,,4.85,7.41,58.36%,1.79亿,90.13%,3.82,,15.8808,1.2696,PS；PE,1.84亿,4.35亿,24.12%,13.14亿,2.40亿,0.0,,杨文江
2010,,,6.17,4.68,3.42%,9404.79万,3.56%,4.68,,22.8519,1.3184,PS；PE,2.31亿,2.63亿,20.09%,12.41亿,1.30亿,,,杨文江
