报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,136.933,2.004,68.33,4.86,107.84%,8189.18万,744.43%,5.66,28.1755,167.2296,12.0724,PS；PE,5.78亿,3.52亿,16.81%,11.26亿,6.44亿,0.06999999999999999,,韶关市城市投资发展集团有限公司
2026-03-31,136.933,2.004,68.33,4.86,107.84%,8189.18万,744.43%,5.66,7.0439,167.2296,12.0724,PS；PE,5.78亿,3.52亿,16.81%,11.26亿,6.44亿,0.06999999999999999,,韶关市城市投资发展集团有限公司
2025,51.443,2.004,25.67,12.4,49.46%,2714.76万,127.35%,5.27,4.1486,189.4465,4.871,PS；PE,4.44亿,2.70亿,2.00%,10.47亿,4.12亿,,,韶关市城市投资发展集团有限公司
2024,46.232,2.004,23.07,8.29,-23.73%,-9924.88万,-126.78%,5.15,5.5768,,4.4796,PS；PE,6.12亿,2.46亿,-13.17%,10.23亿,1.86亿,,,韶关市城市投资发展集团有限公司
2023,70.06,2.004,34.96,10.88,-38.63%,-4376.42万,-170.44%,5.64,6.4393,,6.1986,PS；PE,6.31亿,3.43亿,-4.28%,11.27亿,2.80亿,0.05,,韶关市城市投资发展集团有限公司
2022,24.268,2.004,12.11,17.72,-7.36%,6213.40万,-9.76%,5.89,1.3695,39.0519,2.056,PS；PE,7.24亿,3.97亿,3.51%,11.81亿,2.08亿,0.05,,韶关市城市投资发展集团有限公司
2021,30.621,2.004,15.28,19.13,28.30%,6885.05万,-2.55%,5.58,1.6007,44.4703,2.7384,PS；PE,6.25亿,3.53亿,3.60%,11.19亿,2.47亿,0.05,,韶关市城市投资发展集团有限公司
2020,27.816,2.004,13.88,14.91,24.85%,7065.22万,-1.67%,5.31,1.8656,39.3647,2.6139,PS；PE,5.62亿,2.98亿,4.74%,10.64亿,2.25亿,0.02,,韶关市城市投资发展集团有限公司
2019,21.015,1.336,15.73,11.94,23.50%,7185.21万,11.40%,5.01,1.7601,43.8773,3.1397,PS；PE,5.39亿,2.36亿,6.02%,10.05亿,1.63亿,0.2,,韶关市城市投资发展集团有限公司
2018,11.316,1.336,8.47,9.67,4.10%,6449.66万,14.78%,7.15,1.1702,26.3207,1.1846,PS；PE,1.79亿,1.91亿,6.67%,9.55亿,3591.44万,0.16,,韶关市城市投资发展集团有限公司
2017,,,20.71,9.29,57.19%,5618.94万,26.44%,6.8,,49.2392,3.0456,PS；PE,1.78亿,1.52亿,6.05%,9.09亿,3602.55万,0.16,,韶关市城市投资发展集团有限公司
2016,,,20.38,5.91,46.21%,4443.88万,82.97%,6.57,,61.2748,3.102,PS；PE,3.23亿,1.21亿,7.52%,8.78亿,2542.37万,0.1,,韶关市城市投资发展集团有限公司
2015,,,26.91,4.04,91.52%,2428.72万,21.02%,6.32,,148.0198,4.2579,PS；PE,5.18亿,9266.27万,6.01%,8.44亿,2148.91万,0.1,,韶关市城市投资发展集团有限公司
2014,,,8.91,2.11,-8.79%,2006.85万,238.46%,6.23,,59.3209,1.4302,PS；PE,5.03亿,8298.71万,9.51%,8.32亿,3521.68万,,,韶关市城市投资发展集团有限公司
2013,,,7.68,2.31,12.90%,592.93万,-62.49%,6.08,,172.973,1.2632,PS；PE,3.56亿,6354.51万,2.56%,8.12亿,2271.29万,0.1,,韶关市城市投资发展集团有限公司
2012,,,5.23,2.05,-12.27%,1580.64万,-3.09%,6.13,,44.2096,0.8532,PS；PE,4.05亿,7194.25万,7.71%,8.19亿,3343.95万,0.1,,韶关市城市投资发展集团有限公司
2011,,,6.3,2.34,4.52%,1631.04万,12.48%,12.13,,51.5971,0.5194,PS；PE,5.24亿,6362.44万,6.98%,8.10亿,3140.26万,0.1,,韶关市城市投资发展集团有限公司
2010,,,9.45,2.23,-18.07%,1450.11万,-63.46%,12.07,,42.9545,0.7829,PS；PE,5.97亿,5723.14万,6.49%,8.01亿,3144.61万,0.2,,韶关市城市投资发展集团有限公司
