报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,111.043,2.5237,44.0,1.93,8.04%,-2349.18万,-24.98%,3.34,57.5352,,13.1737,PE；PB,1.71亿,-4.76亿,-12.29%,8.32亿,1.62亿,,20%: 最新年度净利润同比下降,韩裕玉
2026-03-31,111.043,2.5237,44.0,1.93,8.04%,-2349.18万,-24.98%,3.34,14.3838,,13.1737,PE；PB,1.71亿,-4.76亿,-12.29%,8.32亿,1.62亿,,,韩裕玉
2025,69.999,2.5243,27.73,9.45,-1.55%,-5654.80万,-161.38%,3.42,7.4073,,8.1082,PE；PB,2.76亿,-4.53亿,-6.24%,8.53亿,1.48亿,,,韩裕玉
2024,28.323,2.5243,11.22,9.6,-8.44%,9212.33万,727.14%,3.58,2.9503,30.3243,3.1341,PE；PB,2.77亿,-3.96亿,8.98%,8.98亿,1.59亿,,,韩裕玉
2023,28.55,2.5243,11.31,10.48,-4.30%,-1468.95万,52.93%,3.38,2.7242,,3.3462,PE；PB,2.41亿,-4.75亿,-2.15%,8.53亿,1.45亿,,,韩裕玉
2022,21.886,2.5243,8.67,10.95,-15.64%,-3120.69万,95.32%,3.3,1.9987,,2.6273,PE；PB,2.61亿,-4.59亿,-3.34%,8.48亿,1.59亿,,,韩裕玉
2021,20.8,2.5243,8.24,12.98,-20.89%,-6.67亿,-1867.40%,3.53,1.6025,,2.3343,PE；PB,2.72亿,-4.24亿,-51.74%,9.12亿,2.16亿,,,韩裕玉
2020,27.364,1.6829,16.26,16.41,-12.31%,3772.84万,-60.48%,6.19,1.6675,108.4,2.6268,PE；PB,4.54亿,2.43亿,2.56%,15.87亿,2.23亿,0.05,,韩裕玉
2019,26.888,1.1222,23.96,18.71,46.21%,9546.01万,96.38%,9.01,1.4371,63.0526,2.6593,PE；PB,4.79亿,2.14亿,5.89%,15.46亿,2.07亿,0.2,,韩裕玉
2018,12.554,0.82,15.31,12.8,121.94%,4860.87万,89.19%,12.69,0.9808,47.8438,1.2065,PE；PB,1.68亿,1.42亿,3.99%,14.38亿,1.91亿,0.2,,韩裕玉
2017,,,13.89,5.77,16.01%,2569.25万,-47.15%,5.99,,43.4062,2.3189,PE；PB,1.51亿,1.14亿,4.46%,4.91亿,4049.86万,0.3,,韩裕玉
2016,,,27.18,4.97,7.51%,4861.83万,-9.79%,6.08,,39.9706,4.4704,PE；PB,6613.77万,1.15亿,9.78%,4.86亿,3893.85万,0.6,,韩裕玉
2015,,,,4.62,4.32%,5389.19万,-5.59%,4.31,,,,PE；PB,1.01亿,1.19亿,11.65%,2.59亿,2363.31万,,,韩裕玉
2014,,,,4.43,8.24%,5708.51万,10.34%,4.01,,,,PE；PB,1.07亿,1.06亿,12.88%,2.41亿,2511.03万,,,韩裕玉
2013,,,,4.1,28.28%,5173.40万,29.30%,3.46,,,,PE；PB,7398.57万,7872.82万,12.63%,2.08亿,2458.73万,,,韩裕玉
2012,,,,3.19,67.23%,4001.05万,82.08%,2.8,,,,PE；PB,4302.85万,4401.47万,12.53%,1.68亿,2443.18万,,,韩裕玉
2011,,,,1.91,False,2197.38万,False,2.13,,,,PE；PB,5704.97万,781.37万,11.51%,1.28亿,1735.42万,,,韩裕玉
