报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,84.164,1.9255,43.71,1.17,-30.85%,-4490.44万,-2313.95%,4.24,71.935,,10.309,PE；PB,2.93亿,-3.07亿,-43.78%,9.87亿,5.31亿,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,吴闽华
2026-03-31,84.164,1.9255,43.71,1.17,-30.85%,-4490.44万,-2313.95%,4.24,17.9838,,10.309,PE；PB,2.93亿,-3.07亿,-43.78%,9.87亿,5.31亿,,,吴闽华
2025,84.182,1.9361,43.48,8.77,-7.86%,-6634.91万,-341.82%,4.51,9.5989,,9.6408,PE；PB,3.60亿,-2.62亿,-7.13%,10.53亿,5.01亿,,,吴闽华
2024,56.457,1.9361,29.16,9.52,7.60%,2743.70万,131.70%,4.68,5.9304,204.6316,6.2308,PE；PB,3.19亿,-1.95亿,4.09%,10.26亿,6.14亿,,,吴闽华
2023,36.515,1.9361,18.86,8.84,66.10%,-8655.88万,59.72%,4.27,4.1307,,4.4169,PE；PB,2.13亿,-2.23亿,-9.25%,8.91亿,6.52亿,,,吴闽华
2022,22.517,1.9361,11.63,5.32,14.68%,-2.15亿,-111.64%,4.75,4.2325,,2.4484,PE；PB,2.16亿,-1.36亿,-40.95%,9.75亿,3.95亿,,,吴闽华
2021,29.39,1.9361,15.18,4.64,-7.12%,-1.02亿,-335.51%,5.91,6.3341,,2.5685,PE；PB,3.61亿,7832.98万,-22.89%,11.64亿,2.39亿,0.06999999999999999,,吴闽华
2020,50.3,1.9361,25.98,5.0,17.82%,4311.06万,-29.40%,6.49,10.06,99.6548,4.0031,PE；PB,6.01亿,1.93亿,8.74%,12.57亿,1.75亿,,,吴闽华
2019,,,,4.24,-11.38%,6106.69万,1.39%,3.45,,,,PE；PB,1.00亿,1.52亿,14.30%,5.02亿,1.44亿,,,吴闽华
2018,,,,4.79,82.49%,6023.10万,53.97%,3.03,,,,PE；PB,1.90亿,9552.32万,12.60%,4.41亿,1.14亿,,,吴闽华
2017,,,,2.62,42.62%,3911.92万,130.63%,2.14,,,,PE；PB,1.44亿,3864.31万,14.91%,2.93亿,1.74亿,,,吴闽华
2016,,,,1.84,18.24%,1696.20万,-21.47%,1.86,,,,PE；PB,1.16亿,161.42万,9.55%,2.54亿,6301.11万,,,吴闽华
2015,,,,1.56,41.90%,2159.98万,509.08%,1.81,,,,PE；PB,1.30亿,1108.21万,13.88%,2.47亿,4743.08万,,,吴闽华
2014,,,,1.1,False,354.63万,False,1.34,,,,PE；PB,1301.57万,1901.66万,3.23%,8048.18万,3598.62万,,,吴闽华
